title,price,year,kms,city,gear,doors,seats,power,color,co2_emiss,fuel_type,warranty,dealer,chassis,height,length,width,trunk_vol,max_speed,urban_cons,xtrurban_cons,mixed_cons,weight,tank_vol,acceleration
Dacia Lodgy 1.2 Tce Laureate 7pl. 115,7.990€,2017,21.440 km,115 cv en Illes Balears,Manual,5 puertas,7,115 cv,Blanco,124 gr/m,Gasolina,SÍ,Profesional,Monovolumen,166 cm,450 cm,175 cm,207 l,179 km/h,"6,6 l","4,8 l","5,5 l",1.205 kg,50 l,"10,6 s"
Mercedes Clase B B 180d,14.500€,2018,103.900 km,109 cv en Cadiz,Manual,5 puertas,5,109 cv,Negro,104 gr/m,Diesel,SÍ,Profesional,Monovolumen,156 cm,439 cm,179 cm,488 l,190 km/h,"4,3 l","3,6 l","4,0 l",1.420 kg,50 l,"11,6 s"
Citroen Berlingo Bluehdi S&s Talla M Live 100,15.500€,2019,6.307 km,100 cv en Sevilla,Manual,5 puertas,5,100 cv,Blanco,107 gr/m,Diesel,SÍ,Profesional,Monovolumen,184 cm,440 cm,185 cm,775 l,152 km/h,"4,8 l","4,0 l","4,1 l",1.635 kg,0 l,"0,0 s"
Ford C-max C-max 1.6 Ti-vct Trend 125,7.900€,2012,84.800 km,125 cv en Madrid,Manual,5 puertas,5,125 cv,Gris,149 gr/m,Gasolina,SÍ,Profesional,Monovolumen,163 cm,438 cm,183 cm,432 l,188 km/h,"8,7 l","5,3 l","6,6 l",1.374 kg,55 l,"11,5 s"
Bmw Serie 2 218i Gran Tourer,17.400€,07/2018,52.321 km,140 cv en Valencia,Manual,5 puertas,5,140 cv,Azul,128 gr/m,Gasolina,SÍ,Profesional,Monovolumen,161 cm,457 cm,180 cm,645 l,205 km/h,"6,9 l","4,8 l","5,6 l",1.420 kg,51 l,"9,5 s"
Honda Jazz 1.5 I-mmd Confort,20.500€,2020,4.900 km,"109 cv en Coruña, A",Automática continua,5 puertas,5,109 cv,Blanco,82 gr/m,Híbrido,SÍ,Profesional,Monovolumen,153 cm,404 cm,169 cm,304 l,190 km/h,"2,4 l","4,3 l","3,6 l",1.300 kg,40 l,"11,2 s"
Peugeot Traveller 1.6bluehdi Business Compact 115,16.000€,2018,85.000 km,116 cv en Madrid,Manual,4 puertas,5,116 cv,Blanco,133 gr/m,Diesel,SÍ,Profesional,Monovolumen,189 cm,461 cm,192 cm,0 l,160 km/h,"5,6 l","5,0 l","5,2 l",1.625 kg,70 l,"13,4 s"
Chrysler Voyager 2.5 Crd Lx,2.500€,02/2005,219.955 km,140 cv en Lugo,Manual,5 puertas,7,140 cv,Azul,203 gr/m,Diesel,SÍ,Profesional,Monovolumen,175 cm,480 cm,200 cm,0 l,0 km/h,"9,7 l","6,5 l","7,7 l",1.960 kg,76 l,"12,6 s"
Dodge Journey 2.0crd Se 7 Plazas,6.990€,2009,183.000 km,140 cv en Madrid,Manual,5 puertas,7,140 cv,Rojo,171 gr/m,Diesel,SÍ,Profesional,Monovolumen,169 cm,489 cm,188 cm,167 l,190 km/h,"8,4 l","5,4 l","6,5 l",1.995 kg,86 l,"11,6 s"
Toyota Corolla Verso 2.2d4d Luna,4.900€,2006,132.743 km,136 cv en Castellon,Manual,5 puertas,7,136 cv,Gris,167 gr/m,Diesel,SÍ,Profesional,Monovolumen,166 cm,436 cm,177 cm,397 l,195 km/h,"8,0 l","5,3 l","6,3 l",1.475 kg,55 l,"10,0 s"
Citroen C4 Grand Picasso 1.6e-hdi Exclusive Cmp,7.750€,2013,115.254 km,112 cv en Madrid,Manual automatizada,5 puertas,7,112 cv,Negro,132 gr/m,Diesel,SÍ,Profesional,Monovolumen,169 cm,459 cm,183 cm,208 l,181 km/h,"5,4 l","4,8 l","5,0 l",1.510 kg,60 l,"13,5 s"
Ford C-max C-max 1.5tdci Business 120,10.300€,2017,100.000 km,120 cv en Almeria,Manual,5 puertas,5,120 cv,Blanco,110 gr/m,Diesel,SÍ,Profesional,Monovolumen,161 cm,438 cm,183 cm,471 l,184 km/h,"4,7 l","3,7 l","4,1 l",1.328 kg,53 l,"11,3 s"
Opel Zafira 1.4 T S-s Selective 140,12.200€,04/2017,66.963 km,140 cv en Valencia,Manual,5 puertas,7,140 cv,Azul,143 gr/m,Gasolina,SÍ,Profesional,Monovolumen,166 cm,467 cm,193 cm,152 l,197 km/h,"8,0 l","5,5 l","6,4 l",1.628 kg,58 l,"10,9 s"
Renault Modus Grand 1.6 Dynamique Aut.,5.990€,2008,117.000 km,110 cv en Valladolid,Automática secuencial,5 puertas,5,110 cv,Gris,179 gr/m,Gasolina,SÍ,Profesional,Monovolumen,159 cm,403 cm,170 cm,305 l,184 km/h,"10,2 l","6,1 l","7,6 l",1.235 kg,51 l,"12,5 s"
Ford S-max S-max 2.0tdci Titanium 140,13.490€,2014,120.000 km,140 cv en Valencia,Manual,5 puertas,5,140 cv,Blanco,139 gr/m,Diesel,SÍ,Profesional,Monovolumen,166 cm,477 cm,188 cm,854 l,196 km/h,"7,2 l","4,9 l","5,7 l",1.688 kg,70 l,"10,2 s"
Seat Altea Xl 1.6tdi Cr S&s Style E-eco.,8.990€,2011,115.000 km,105 cv en Asturias,Manual,5 puertas,5,105 cv,Negro,119 gr/m,Diesel,SÍ,Profesional,Monovolumen,158 cm,447 cm,177 cm,532 l,183 km/h,"5,2 l","4,1 l","4,5 l",1.480 kg,55 l,"12,4 s"
Volkswagen Touran 1.6tdi Business And Navi Edition 85kw,15.495€,2017,128.926 km,115 cv en Sevilla,Manual,5 puertas,7,115 cv,Blanco,120 gr/m,Diesel,SÍ,Profesional,Monovolumen,166 cm,453 cm,183 cm,137 l,190 km/h,"5,3 l","4,1 l","4,5 l",1.539 kg,58 l,"11,4 s"
Mercedes Clase B B 200 7g-dct,34.295€,2021,NUEVO,163 cv en Madrid,Automática secuencial,5 puertas,5,163 cv,Gris,124 gr/m,Gasolina,SÍ,Profesional,Monovolumen,156 cm,442 cm,180 cm,455 l,223 km/h,"7,4 l","3,9 l","5,4 l",1.410 kg,43 l,"8,2 s"
Renault Scénic 1.5dci Energy Expression 110,9.700€,06/2014,123.000 km,110 cv en Vizcaya,Manual,5 puertas,5,110 cv,Blanco,105 gr/m,Diesel,SÍ,Profesional,Monovolumen,164 cm,437 cm,185 cm,437 l,180 km/h,"4,5 l","3,9 l","4,1 l",1.434 kg,60 l,"12,5 s"
Bmw Serie 2 218d Gran Tourer 7 Plazas,18.300€,2018,90.120 km,150 cv en Valencia,Automática,5 puertas,7,150 cv,Negro,121 gr/m,Diesel,SÍ,Profesional,Monovolumen,161 cm,457 cm,180 cm,645 l,207 km/h,"5,3 l","4,2 l","4,6 l",1.515 kg,51 l,"9,4 s"
Ford S-max S-max 2.0tdci Titanium 150,16.500€,2015,67.000 km,150 cv en Navarra,Manual,5 puertas,7,150 cv,Blanco,129 gr/m,Diesel,SÍ,Profesional,Monovolumen,166 cm,480 cm,192 cm,285 l,198 km/h,"5,6 l","4,6 l","5,0 l",1.725 kg,70 l,"10,8 s"
Toyota Verso 130 Advance 7pl.,12.500€,2017,67.000 km,132 cv en Valencia,Manual,5 puertas,7,132 cv,Gris,154 gr/m,Gasolina,SÍ,Profesional,Monovolumen,163 cm,446 cm,179 cm,155 l,185 km/h,"8,3 l","5,6 l","6,6 l",1.430 kg,60 l,"11,7 s"
Honda Jazz 1.5 I-mmd Crosstar,28.756€,01/2021,0 km,109 cv en Valencia,Automática continua,5 puertas,5,109 cv,Blanco taffeta,82 gr/m,Híbrido,SÍ,Profesional,Monovolumen,156 cm,409 cm,173 cm,304 l,190 km/h,"2,4 l","4,3 l","3,6 l",1.300 kg,40 l,"11,2 s"
Citroen C4 Grand Picasso 1.6bluehdi S&s Feel 100,12.400€,2017,136.000 km,99 cv en Cordoba,Manual,5 puertas,7,99 cv,Gris,100 gr/m,Diesel,SÍ,Profesional,Monovolumen,164 cm,460 cm,183 cm,643 l,172 km/h,"4,5 l","3,5 l","3,8 l",1.395 kg,57 l,"13,1 s"
"Fiat Talento 1.6 Ecojet Sx Largo 1,2 89kw",18.490€,01/2019,20.022 km,120 cv en Valencia,Manual,5 puertas,5,120 cv,Gris claro,165 gr/m,Diesel,SÍ,Profesional,Monovolumen,197 cm,540 cm,196 cm,1.800 l,169 km/h,"8,3 l","5,3 l","6,3 l",1.924 kg,80 l,"0,0 s"
Volkswagen Touran 1.6tdi Cr Bmt Advance 85kw,12.700€,2016,168.000 km,115 cv en Zaragoza,Manual,5 puertas,7,115 cv,Gris,120 gr/m,Diesel,SÍ,Profesional,Monovolumen,166 cm,453 cm,183 cm,137 l,190 km/h,"5,3 l","4,1 l","4,5 l",1.539 kg,58 l,"11,4 s"
Ford C-max C-max 1.0 Ecoboost Auto-s&s Trend 125,7.699€,2013,112.000 km,125 cv en Illes Balears,Manual,5 puertas,5,125 cv,Negro,117 gr/m,Gasolina,SÍ,Profesional,Monovolumen,163 cm,438 cm,183 cm,432 l,187 km/h,"6,3 l","4,5 l","5,1 l",1.374 kg,55 l,"11,4 s"
Toyota Verso 115d Advance 5pl.,13.000€,03/2017,90.000 km,112 cv en Sevilla,Manual,5 puertas,5,112 cv,Blanco,119 gr/m,Diesel,SÍ,Profesional,Monovolumen,162 cm,446 cm,179 cm,484 l,180 km/h,"5,8 l","3,2 l","4,5 l",1.540 kg,60 l,"12,7 s"
Volkswagen Touran 1.6tdi Cr Bmt Advance Dsg7 85kw,16.495€,2017,98.000 km,115 cv en Sevilla,Automática secuencial,5 puertas,7,115 cv,Azul,111 gr/m,Diesel,SÍ,Profesional,Monovolumen,166 cm,453 cm,183 cm,137 l,190 km/h,"4,8 l","4,1 l","4,3 l",1.560 kg,58 l,"11,4 s"
Volkswagen Touran 2.0tdi Cr Bmt Advance 85kw,26.300€,05/2020,10.000 km,115 cv en Badajoz,Manual,5 puertas,7,115 cv,Blanco,120 gr/m,Diesel,SÍ,Profesional,Monovolumen,166 cm,453 cm,183 cm,137 l,188 km/h,"5,1 l","4,2 l","4,6 l",1.615 kg,58 l,"11,5 s"
Bmw Serie 2 218da Gran Tourer,33.290€,03/2019,13.410 km,150 cv en Pontevedra,Automática secuencial,5 puertas,5,150 cv,Flamencorot efecto brillante (,117 gr/m,Diesel,SÍ,Profesional,Monovolumen,161 cm,456 cm,180 cm,645 l,207 km/h,"4,8 l","4,2 l","4,5 l",1.480 kg,51 l,"9,3 s"
Ford C-max Grand C-max 1.5tdci Titanium 120,10.890€,2015,127.000 km,120 cv en Madrid,Manual,5 puertas,5,120 cv,Blanco,118 gr/m,Diesel,SÍ,Profesional,Monovolumen,164 cm,452 cm,183 cm,475 l,178 km/h,"4,9 l","4,1 l","4,4 l",1.426 kg,60 l,"13,4 s"
Dacia Lodgy 1.5dci Laureate 5pl. 66kw,6.800€,2015,123.084 km,90 cv en Alicante,Manual,5 puertas,5,90 cv,Blanco,103 gr/m,Diesel,SÍ,Profesional,Monovolumen,168 cm,450 cm,175 cm,827 l,169 km/h,"4,9 l","3,8 l","4,2 l",1.205 kg,50 l,"12,4 s"
Volkswagen Golf Plus 1.9tdi Sportline,6.990€,2006,144.000 km,105 cv en Madrid,Manual,5 puertas,5,105 cv,Gris,148 gr/m,Diesel,SÍ,Profesional,Monovolumen,158 cm,421 cm,176 cm,395 l,183 km/h,"6,9 l","4,6 l","5,4 l",1.395 kg,55 l,"11,9 s"
Peugeot 3008 1.6 Bluehdi Allure 120,13.900€,2016,27.800 km,121 cv en Albacete,Manual,5 puertas,5,121 cv,Blanco,108 gr/m,Diesel,SÍ,Profesional,Monovolumen,163 cm,437 cm,184 cm,432 l,183 km/h,"4,6 l","3,8 l","4,1 l",1.420 kg,60 l,"12,0 s"
Ford C-max C-max 1.8tdci Ghia,2.990€,2007,190.000 km,115 cv en Barcelona,Manual,5 puertas,5,115 cv,Gris,143 gr/m,Diesel,SÍ,Profesional,Monovolumen,160 cm,437 cm,183 cm,473 l,188 km/h,"6,9 l","4,5 l","5,4 l",1.465 kg,53 l,"11,2 s"
Bmw Serie 2 218da Gran Tourer,17.900€,10/2016,92.000 km,150 cv en Leon,Automática secuencial,5 puertas,5,150 cv,Mediterranblau (metalizado),117 gr/m,Diesel,SÍ,Profesional,Monovolumen,161 cm,456 cm,180 cm,645 l,207 km/h,"4,8 l","4,2 l","4,5 l",1.480 kg,51 l,"9,3 s"
Mercedes Clase B B 180 7g-dct,27.500€,01/2019,10.585 km,136 cv en Murcia,Automática secuencial,5 puertas,5,136 cv,Plata iridio,125 gr/m,Gasolina,SÍ,Profesional,Monovolumen,156 cm,442 cm,180 cm,455 l,212 km/h,"7,0 l","3,7 l","5,4 l",1.405 kg,43 l,"9,0 s"
Ford C-max C-max 1.5tdci Business 120,8.890€,09/2016,111.931 km,120 cv,Manual,5 puertas,5,120 cv,Blanco,110 gr/m,Diesel,SÍ,Profesional,Monovolumen,161 cm,438 cm,183 cm,471 l,184 km/h,"4,7 l","3,7 l","4,1 l",1.328 kg,53 l,"11,3 s"
Mercedes Clase B B 180d 7g-dct,26.300€,2019,19.900 km,116 cv en Jaen,Automática secuencial,5 puertas,5,116 cv,Rojo,101 gr/m,Diesel,SÍ,Profesional,Monovolumen,156 cm,442 cm,180 cm,455 l,200 km/h,"5,2 l","2,8 l","3,8 l",1.385 kg,43 l,"10,7 s"
Citroen Xsara Picasso 1.6hdi Sx 92,2.000€,2010,328.000 km,92 cv en Murcia,Manual,5 puertas,5,92 cv,Blanco,135 gr/m,Diesel,SÍ,Profesional,Monovolumen,164 cm,428 cm,175 cm,550 l,175 km/h,"6,5 l","4,3 l","5,1 l",1.365 kg,60 l,"12,1 s"
Mercedes Clase B B 180 7g-dct,27.500€,12/2019,3.693 km,136 cv en Barcelona,Automática secuencial,5 puertas,5,136 cv,Gris,125 gr/m,Gasolina,SÍ,Profesional,Monovolumen,156 cm,442 cm,180 cm,455 l,212 km/h,"7,0 l","3,7 l","5,4 l",1.405 kg,43 l,"9,0 s"
Citroen C4 Grand Picasso 2.0hdi Exclusive Cmp,6.490€,2008,118.792 km,138 cv en Madrid,Automática,5 puertas,7,138 cv,Negro,159 gr/m,Diesel,SÍ,Profesional,Monovolumen,169 cm,459 cm,183 cm,208 l,195 km/h,"7,9 l","5,1 l","6,1 l",1.695 kg,60 l,"12,5 s"
Fiat 500l 500l 1.4 City Cross,10.900€,2018,55.000 km,95 cv en Malaga,Manual,5 puertas,5,95 cv,Blanco,157 gr/m,Gasolina,SÍ,Profesional,Monovolumen,168 cm,428 cm,180 cm,412 l,162 km/h,"8,1 l","5,0 l","6,9 l",1.320 kg,50 l,"13,9 s"
Ford S-max S-max 2.0tdci Titanium Powershift 180,17.300€,2016,122.000 km,180 cv en Madrid,Automática secuencial,5 puertas,7,180 cv,Gris,129 gr/m,Diesel,SÍ,Profesional,Monovolumen,166 cm,480 cm,192 cm,285 l,208 km/h,"6,1 l","4,9 l","5,4 l",1.733 kg,70 l,"9,5 s"
Toyota Proace Verso Proace Family L1 2.0d 8pl. Advance+pack Plus Aut. 180,31.900€,2019,12.000 km,177 cv en Barcelona,Automática secuencial,5 puertas,8,177 cv,Blanco,144 gr/m,Diesel,SÍ,Profesional,Monovolumen,191 cm,496 cm,192 cm,603 l,170 km/h,"7,1 l","3,8 l","5,5 l",1.655 kg,70 l,"10,1 s"
Ford C-max C-max 1.6 Ti-vct Trend,7.990€,2012,120.000 km,105 cv en Barcelona,Manual,5 puertas,5,105 cv,Gris,149 gr/m,Gasolina,SÍ,Profesional,Monovolumen,163 cm,438 cm,183 cm,432 l,180 km/h,"8,7 l","5,3 l","6,6 l",1.374 kg,55 l,"12,6 s"
Mercedes Clase B B 180 Cdi 7g-dct,17.890€,09/2015,63.700 km,109 cv en Malaga,Automática secuencial,5 puertas,5,109 cv,Rojo,104 gr/m,Diesel,SÍ,Profesional,Monovolumen,156 cm,439 cm,179 cm,488 l,190 km/h,"4,0 l","3,7 l","4,0 l",1.450 kg,50 l,"11,9 s"
Citroen C4 Grand Picasso 1.6hdi Lx Plus,5.890€,2007,100.000 km,110 cv en Barcelona,Manual,5 puertas,7,110 cv,Gris,155 gr/m,Diesel,SÍ,Profesional,Monovolumen,171 cm,459 cm,183 cm,208 l,180 km/h,"7,3 l","5,1 l","5,9 l",1.605 kg,60 l,"12,7 s"
Peugeot Rifter 1.5bluehdi Standard Allure 100,16.700€,05/2019,23.117 km,100 cv en Vizcaya,Manual,5 puertas,5,100 cv,Gris,113 gr/m,Diesel,SÍ,Profesional,Monovolumen,187 cm,440 cm,191 cm,775 l,166 km/h,"4,8 l","4,0 l","4,3 l",1.374 kg,0 l,"12,4 s"
Citroen C3 Picasso 1.6bluehdi Feel Edition 100,9.900€,2017,86.963 km,"100 cv en Coruña, A",Manual,5 puertas,5,100 cv,Negro,101 gr/m,Diesel,SÍ,Profesional,Monovolumen,163 cm,410 cm,177 cm,385 l,174 km/h,"4,7 l","3,5 l","3,9 l",1.315 kg,50 l,"13,3 s"
Volkswagen Touran 1.6tdi Cr Bmt Advance Dsg7 85kw,14.900€,2018,92.700 km,115 cv en Albacete,Automática secuencial,5 puertas,7,115 cv,Blanco,111 gr/m,Diesel,SÍ,Profesional,Monovolumen,166 cm,453 cm,183 cm,137 l,190 km/h,"4,8 l","4,1 l","4,3 l",1.560 kg,58 l,"11,4 s"
Bmw Serie 2 216d Gran Tourer,18.000€,2016,45.000 km,116 cv en Valencia,Automática,5 puertas,5,116 cv,Gris,108 gr/m,Diesel,SÍ,Profesional,Monovolumen,161 cm,456 cm,180 cm,645 l,192 km/h,"4,5 l","4,0 l","4,2 l",1.420 kg,51 l,"11,1 s"
Ford C-max C-max 1.6tdci Titanium 115,9.900€,2012,122.000 km,115 cv en Cadiz,Manual,5 puertas,5,115 cv,Azul,117 gr/m,Diesel,SÍ,Profesional,Monovolumen,163 cm,438 cm,183 cm,432 l,184 km/h,"5,4 l","4,1 l","4,6 l",1.390 kg,53 l,"11,3 s"
Volkswagen Golf Sportsvan 1.6tdi Cr Bmt Edition 81kw,11.990€,2016,126.000 km,110 cv en Sevilla,Manual,5 puertas,5,110 cv,Gris,101 gr/m,Diesel,SÍ,Profesional,Monovolumen,158 cm,434 cm,181 cm,500 l,192 km/h,"4,5 l","3,5 l","3,9 l",1.420 kg,50 l,"11,3 s"
Ford C-max C-max 1.6tdci Trend 115,8.000€,2012,98.392 km,115 cv en Almeria,Manual,5 puertas,5,115 cv,Azul,117 gr/m,Diesel,SÍ,Profesional,Monovolumen,163 cm,438 cm,183 cm,432 l,184 km/h,"5,4 l","4,1 l","4,6 l",1.390 kg,53 l,"11,3 s"
Volkswagen Sharan 2.0tdi Sport Bmt Dsg 177,16.900€,2015,197.900 km,177 cv en Sevilla,Automática secuencial,5 puertas,7,177 cv,Gris,154 gr/m,Diesel,SÍ,Profesional,Monovolumen,172 cm,485 cm,190 cm,0 l,206 km/h,"6,7 l","5,4 l","5,9 l",1.804 kg,70 l,"10,0 s"
Renault Scénic Grand 1.5dci Dynamique 5pl.,6.900€,2011,162.796 km,110 cv en Asturias,Manual,5 puertas,5,110 cv,Gris,135 gr/m,Diesel,SÍ,Profesional,Monovolumen,165 cm,456 cm,185 cm,645 l,180 km/h,"5,8 l","4,4 l","4,9 l",1.410 kg,60 l,"12,5 s"
Opel Zafira 1.7cdti Family 125,3.990€,2013,250.000 km,125 cv en Madrid,Manual,5 puertas,7,125 cv,Gris,134 gr/m,Diesel,SÍ,Profesional,Monovolumen,167 cm,447 cm,180 cm,140 l,189 km/h,"6,1 l","4,5 l","5,1 l",1.733 kg,58 l,"12,3 s"
Renault Scénic Xmod 1.6dci Eco2 En. Bose 130,11.900€,2015,129.500 km,130 cv en Sevilla,Manual,5 puertas,5,130 cv,Gris,114 gr/m,Diesel,SÍ,Profesional,Monovolumen,166 cm,437 cm,185 cm,437 l,195 km/h,"5,1 l","4,0 l","4,4 l",1.511 kg,60 l,"10,3 s"
Ford C-max Grand C-max 1.5tdci Business 120,12.000€,2016,62.000 km,120 cv en Cadiz,Manual,5 puertas,5,120 cv,Blanco,118 gr/m,Diesel,SÍ,Profesional,Monovolumen,164 cm,452 cm,183 cm,475 l,180 km/h,"4,9 l","4,1 l","4,4 l",1.426 kg,60 l,"12,3 s"
Citroen Berlingo Bluehdi S&s Talla M Shine 130,21.300€,2020,4.000 km,130 cv en Barcelona,Manual,5 puertas,5,130 cv,Blanco,111 gr/m,Diesel,SÍ,Profesional,Monovolumen,184 cm,440 cm,185 cm,775 l,185 km/h,"4,8 l","4,0 l","4,0 l",1.660 kg,0 l,"0,0 s"
Bmw Serie 2 225xe Iperformance Active Tourer,32.800€,02/2020,5 km,224 cv en Cantabria,Automática secuencial,5 puertas,5,224 cv,Mineralweiss metalizado,42 gr/m,Híbrido,SÍ,Profesional,Monovolumen,156 cm,435 cm,180 cm,400 l,202 km/h,"0,0 l","0,0 l","1,9 l",1.675 kg,36 l,"6,7 s"
Hyundai Ix20 Ix20 1.6 Mpi Bd Tecno 126,9.891€,2016,47.000 km,126 cv en Barcelona,Manual,5 puertas,5,126 cv,Blanco,149 gr/m,Gasolina,SÍ,Profesional,Monovolumen,160 cm,412 cm,177 cm,440 l,185 km/h,"7,9 l","5,7 l","6,5 l",1.180 kg,48 l,"10,8 s"
Citroen Berlingo Bluehdi S&s Talla M Feel Pack 100,19.490€,2021,1 km,100 cv en Madrid,Manual,5 puertas,5,100 cv,Gris,107 gr/m,Diesel,SÍ,Profesional,Monovolumen,184 cm,440 cm,185 cm,775 l,152 km/h,"4,8 l","4,0 l","4,0 l",1.635 kg,0 l,"0,0 s"
Opel Zafira Tourer 1.6cdti S-s Excellence 136,11.900€,06/2016,115.000 km,136 cv en Valladolid,Manual,5 puertas,7,136 cv,Negro,109 gr/m,Diesel,SÍ,Profesional,Monovolumen,169 cm,466 cm,188 cm,152 l,193 km/h,"4,6 l","3,8 l","4,1 l",1.658 kg,58 l,"11,2 s"
Kia Carnival 2.9crdi Lx,4.290€,2006,180.000 km,"144 cv en Palmas, Las",Manual,5 puertas,7,144 cv,Verde,205 gr/m,Diesel,SÍ,Profesional,Monovolumen,190 cm,492 cm,180 cm,0 l,0 km/h,"11,0 l","6,6 l","8,2 l",2.090 kg,75 l,"15,2 s"
Citroen Grand C4 Spacetourer 1.5bluehdi S&s Feel 130,21.900€,2021,1 km,130 cv en Madrid,Manual,5 puertas,7,130 cv,Negro,105 gr/m,Diesel,SÍ,Profesional,Monovolumen,164 cm,460 cm,183 cm,643 l,198 km/h,"4,7 l","3,7 l","4,1 l",1.505 kg,55 l,"10,9 s"
Kia Carens 1.6 Gdi Drive,9.900€,04/2015,126.000 km,135 cv en Girona,Manual,5 puertas,5,135 cv,Plateado,150 gr/m,Gasolina,SÍ,Profesional,Monovolumen,161 cm,453 cm,181 cm,536 l,185 km/h,"8,3 l","5,4 l","6,5 l",1.383 kg,58 l,"11,3 s"
Renault Espace 2.0dci Tt Initiale Paris Blue Edc 147kw,33.452€,2019,6.151 km,"200 cv en Palmas, Las",Automática secuencial,5 puertas,5,200 cv,Blanco,139 gr/m,Diesel,SÍ,Profesional,Monovolumen,168 cm,486 cm,189 cm,240 l,200 km/h,"5,7 l","4,8 l","5,1 l",1.659 kg,58 l,"9,7 s"
Seat Alhambra 2.0tdi Cr S&s Style Dsg 150,21.500€,2018,88.414 km,150 cv en Murcia,Automática secuencial,5 puertas,5,150 cv,Blanco,137 gr/m,Diesel,SÍ,Profesional,Monovolumen,172 cm,485 cm,190 cm,885 l,198 km/h,"6,2 l","4,7 l","5,2 l",1.839 kg,73 l,"10,3 s"
Peugeot Rifter 1.5bluehdi S&s Long Active 130,18.000€,2019,65.000 km,"131 cv en Coruña, A",Manual,5 puertas,5,131 cv,Blanco,114 gr/m,Diesel,SÍ,Profesional,Monovolumen,188 cm,475 cm,191 cm,1.050 l,176 km/h,"4,8 l","4,1 l","4,4 l",1.374 kg,0 l,"11,4 s"
Renault Kangoo Combi 1.5dci Blue Profesional 59kw,17.500€,2020,NUEVO,80 cv en Illes Balears,Manual,5 puertas,5,80 cv,Blanco,121 gr/m,Diesel,SÍ,Profesional,Monovolumen,184 cm,428 cm,183 cm,300 l,152 km/h,"5,1 l","4,3 l","4,6 l",1.409 kg,60 l,"16,8 s"
Toyota Verso 2.0d Active 120 5pl.,10.900€,2013,77.000 km,126 cv en Barcelona,Manual,5 puertas,5,126 cv,Gris,146 gr/m,Diesel,SÍ,Profesional,Monovolumen,162 cm,444 cm,179 cm,484 l,185 km/h,"7,1 l","4,7 l","5,6 l",1.615 kg,55 l,"11,3 s"
Opel Zafira Tourer 2.0cdti S-s Excellence 170,11.900€,2016,176.000 km,"170 cv en Coruña, A",Manual,5 puertas,7,170 cv,Blanco,129 gr/m,Diesel,SÍ,Profesional,Monovolumen,169 cm,466 cm,188 cm,152 l,208 km/h,"5,4 l","4,2 l","4,9 l",1.658 kg,58 l,"9,8 s"
Renault Modus Grand 1.5ddci Authentique Eco2,4.500€,2009,125.000 km,65 cv en Illes Balears,Manual,5 puertas,5,65 cv,Negro,120 gr/m,Diesel,SÍ,Profesional,Monovolumen,159 cm,403 cm,170 cm,305 l,156 km/h,"5,6 l","4,2 l","4,7 l",1.180 kg,51 l,"15,7 s"
Ford C-max C-max 1.5tdci Business 120,13.500€,2017,69.500 km,120 cv en Sevilla,Manual,5 puertas,5,120 cv,Blanco,110 gr/m,Diesel,SÍ,Profesional,Monovolumen,161 cm,438 cm,183 cm,471 l,184 km/h,"4,7 l","3,7 l","4,1 l",1.328 kg,53 l,"11,3 s"
Bmw Serie 2 216da Gran Tourer,17.300€,2017,126.500 km,116 cv en Huelva,Manual,5 puertas,5,116 cv,Azul,116 gr/m,Diesel,SÍ,Profesional,Monovolumen,161 cm,456 cm,180 cm,645 l,192 km/h,"4,8 l","4,2 l","4,4 l",1.430 kg,51 l,"10,9 s"
Volkswagen Touran 1.9tdi Traveller Bluemotion 105,6.500€,2009,228.000 km,105 cv en Cordoba,Manual,5 puertas,5,105 cv,Marrón,145 gr/m,Diesel,SÍ,Profesional,Monovolumen,164 cm,441 cm,179 cm,695 l,182 km/h,"7,0 l","4,7 l","5,4 l",1.557 kg,60 l,"13,0 s"
Citroen C8 2.0hdi Premier Ii 138,4.800€,2007,350.000 km,138 cv en Alicante,Manual,5 puertas,5,138 cv,Rojo,188 gr/m,Diesel,SÍ,Profesional,Monovolumen,175 cm,473 cm,185 cm,225 l,190 km/h,"9,0 l","6,0 l","7,1 l",1.854 kg,80 l,"11,4 s"
Ford C-max C-max 2.0tdci Titanium Powershift,7.990€,2013,139.000 km,140 cv en Madrid,Automática secuencial,5 puertas,5,140 cv,Rojo,144 gr/m,Diesel,SÍ,Profesional,Monovolumen,163 cm,438 cm,183 cm,432 l,200 km/h,"7,1 l","4,8 l","5,6 l",1.550 kg,60 l,"10,1 s"
Renault Scénic 1.5dci Intens 81kw,11.900€,2017,140.000 km,110 cv en Pontevedra,Manual,5 puertas,5,110 cv,Azul,100 gr/m,Diesel,SÍ,Profesional,Monovolumen,165 cm,441 cm,187 cm,506 l,175 km/h,"4,2 l","3,7 l","3,9 l",1.430 kg,52 l,"13,7 s"
Honda Jazz 1.5 I-mmd Elegance,23.490€,12/2020,1.500 km,109 cv,Automática continua,5 puertas,5,109 cv,Granate,82 gr/m,Híbrido,SÍ,Profesional,Monovolumen,153 cm,404 cm,169 cm,304 l,190 km/h,"2,4 l","4,3 l","3,6 l",1.300 kg,40 l,"11,2 s"
