title,price,year,kms,city,gear,doors,seats,power,color,co2_emiss,fuel_type,warranty,dealer,chassis,height,length,width,trunk_vol,max_speed,urban_cons,xtrurban_cons,mixed_cons,weight,tank_vol,acceleration
Smart Fortwo Cabrio 52 Mhd Pure Aut.,5.500€,2014,37.125 km,71 cv en Alicante,Automática,2 puertas,2,71 cv,Blanco,99 gr/m,Gasolina,SÍ,Profesional,Convertible,157 cm,270 cm,156 cm,0 l,145 km/h,"4,6 l","4,0 l","4,3 l",780 kg,33 l,"13,7 s"
Volkswagen Scirocco 2.0 Tsi,10.900€,02/2009,0 km,200 cv en Barcelona,Manual,3 puertas,4,200 cv,Blanco,179 gr/m,Gasolina,SÍ,Profesional,Coupe,140 cm,426 cm,181 cm,292 l,235 km/h,"9,9 l","6,1 l","7,6 l",1.373 kg,55 l,"7,2 s"
Bmw Serie 2 218da Gran Coupé,36.100€,02/2021,NUEVO,150 cv en Cantabria,Automática secuencial,4 puertas,5,150 cv,Saphirschwarz (metalizado),109 gr/m,Diesel,SÍ,Profesional,Coupe,142 cm,453 cm,180 cm,430 l,222 km/h,"5,4 l","2,9 l","4,2 l",1.545 kg,42 l,"8,5 s"
Bmw X4 Xdrive 20d,28.000€,2017,85.000 km,190 cv en Girona,Automática,5 puertas,5,190 cv,Blanco,142 gr/m,Diesel,SÍ,Profesional,Coupe,162 cm,467 cm,188 cm,500 l,212 km/h,"6,1 l","5,0 l","5,4 l",1.740 kg,67 l,"8,0 s"
Dodge Viper Srt-10,27.990€,2005,95.017 km,506 cv,Automática secuencial,2 puertas,2,506 cv,Rojo,488 gr/m,Gasolina,SÍ,Profesional,Coupe,123 cm,446 cm,191 cm,0 l,0 km/h,"27,3 l","14,7 l","21,0 l",1.546 kg,70 l,"3,9 s"
Lexus Rc Rc 300h Executive,25.750€,06/2017,52.000 km,223 cv en Madrid,Automática continua,2 puertas,4,223 cv,Blanco,111 gr/m,Híbrido,SÍ,Profesional,Coupe,140 cm,470 cm,184 cm,340 l,0 km/h,"0,0 l","0,0 l","5,0 l",1.740 kg,66 l,"9,0 s"
Mercedes Clase C C Coupé 220cdi Be,14.500€,2013,131.350 km,"170 cv en Rioja, La",Manual,2 puertas,4,170 cv,Negro,117 gr/m,Diesel,SÍ,Profesional,Coupe,141 cm,459 cm,177 cm,475 l,232 km/h,"5,6 l","3,7 l","4,4 l",1.615 kg,59 l,"8,4 s"
Audi A7 Sportback 3.0tdi Quattro S-tronic 200kw,35.800€,2017,77.873 km,"272 cv en Rioja, La",Automática secuencial,5 puertas,4,272 cv,Gris,138 gr/m,Diesel,SÍ,Profesional,Coupe,142 cm,497 cm,191 cm,535 l,250 km/h,"6,0 l","4,8 l","5,2 l",1.905 kg,73 l,"5,7 s"
Mercedes Clase Cla Cla 220d,35.000€,2019,20.000 km,190 cv en Girona,Automática secuencial,4 puertas,5,190 cv,Blanco,115 gr/m,Diesel,SÍ,Profesional,Coupe,144 cm,469 cm,183 cm,460 l,244 km/h,"5,6 l","3,0 l","4,4 l",1.560 kg,51 l,"7,1 s"
Volkswagen Cc Volkswagen Cc 2.0tdi Bmt Advance 140,17.500€,2015,74.348 km,140 cv en Burgos,Manual,4 puertas,4,140 cv,Blanco,119 gr/m,Diesel,SÍ,Profesional,Coupe,142 cm,480 cm,186 cm,532 l,214 km/h,"5,3 l","4,1 l","4,5 l",1.470 kg,70 l,"9,8 s"
Bmw X4 Xdrive 20da,27.900€,2015,93.500 km,190 cv en Valencia,Automática secuencial,5 puertas,5,190 cv,Gris,136 gr/m,Diesel,SÍ,Profesional,Coupe,162 cm,467 cm,188 cm,500 l,212 km/h,"5,6 l","4,9 l","5,2 l",1.750 kg,67 l,"8,0 s"
Mercedes Clase C C Coupé 220d,29.990€,2018,61.850 km,170 cv en Valencia,Automática,2 puertas,4,170 cv,Negro,106 gr/m,Diesel,SÍ,Profesional,Coupe,141 cm,469 cm,181 cm,380 l,234 km/h,"5,0 l","3,6 l","4,1 l",1.605 kg,66 l,"7,8 s"
Mercedes Clase Sl Sl 400 Aut.,66.900€,2015,16.000 km,333 cv en Malaga,Automática secuencial,2 puertas,2,333 cv,Negro,179 gr/m,Gasolina,SÍ,Profesional,Roadster,132 cm,462 cm,188 cm,241 l,250 km/h,"10,2 l","6,2 l","7,7 l",1.730 kg,75 l,"5,2 s"
Fiat 500 C 1.2 Lounge,8.700€,01/2017,51.091 km,69 cv en Illes Balears,Manual,2 puertas,4,69 cv,Blanco,115 gr/m,Gasolina,SÍ,Profesional,Convertible,149 cm,357 cm,163 cm,182 l,160 km/h,"6,4 l","4,3 l","5,1 l",905 kg,35 l,"13,4 s"
Mercedes Clase Cla Cla 200d Urban,18.999€,2016,136.000 km,136 cv en Almeria,Manual,4 puertas,5,136 cv,Blanco,114 gr/m,Diesel,SÍ,Profesional,Coupe,143 cm,463 cm,178 cm,470 l,220 km/h,"5,5 l","3,7 l","4,4 l",1.500 kg,50 l,"9,5 s"
Bmw Serie 4 420ia Cabrio Sport,40.584€,03/2019,7.812 km,184 cv en Madrid,Automática secuencial,2 puertas,4,184 cv,Azul marino,149 gr/m,Gasolina,SÍ,Profesional,Convertible,138 cm,464 cm,183 cm,220 l,230 km/h,"8,6 l","5,2 l","6,4 l",1.675 kg,60 l,"8,3 s"
Bmw X4 Xdrive 20da,26.500€,2014,104.548 km,190 cv en Ciudad Real,Automática secuencial,5 puertas,5,190 cv,Blanco,136 gr/m,Diesel,SÍ,Profesional,Coupe,162 cm,467 cm,188 cm,500 l,212 km/h,"5,6 l","4,9 l","5,2 l",1.750 kg,67 l,"8,0 s"
Bmw Serie 4 420da Gran Coupé,34.326€,11/2018,23.690 km,184 cv en Madrid,Automática secuencial,5 puertas,5,184 cv,Azul marino,121 gr/m,Diesel,SÍ,Profesional,Coupe,139 cm,464 cm,183 cm,480 l,231 km/h,"5,4 l","4,1 l","4,6 l",1.525 kg,57 l,"7,5 s"
Mercedes Clase Gle Gle Coupé 350d 4matic Aut.,38.900€,2015,170.000 km,258 cv en Sevilla,Automática secuencial,5 puertas,5,258 cv,Blanco,189 gr/m,Diesel,SÍ,Profesional,Coupe,173 cm,490 cm,200 cm,650 l,226 km/h,"8,0 l","6,7 l","7,2 l",2.250 kg,93 l,"7,0 s"
Porsche 911 Turbo Coupé Pdk,105.900€,2013,92.000 km,520 cv en Barcelona,Automática secuencial,2 puertas,4,520 cv,Rojo,227 gr/m,Gasolina,SÍ,Profesional,Coupe,130 cm,451 cm,188 cm,115 l,314 km/h,"13,2 l","7,7 l","9,7 l",1.595 kg,68 l,"3,4 s"
Bmw X6 Xdrive 30da,29.900€,2013,92.000 km,245 cv en Barcelona,Automática secuencial,5 puertas,4,245 cv,Blanco,195 gr/m,Diesel,SÍ,Profesional,Coupe,169 cm,488 cm,198 cm,570 l,210 km/h,"8,7 l","6,7 l","7,4 l",2.075 kg,85 l,"7,5 s"
Mercedes Clase Cla Cla 200d Urban,19.800€,2016,75.000 km,136 cv en Cadiz,Manual,4 puertas,5,136 cv,Negro,114 gr/m,Diesel,SÍ,Profesional,Coupe,143 cm,463 cm,178 cm,470 l,220 km/h,"5,5 l","3,7 l","4,4 l",1.500 kg,50 l,"9,5 s"
Mercedes Clase Glc Glc Coupé 300de 4matic,59.500€,10/2020,4.000 km,317 cv en Barcelona,Automática secuencial,5 puertas,5,317 cv,Gris grafito,45 gr/m,Híbrido,SÍ,Profesional,Coupe,162 cm,473 cm,189 cm,500 l,230 km/h,"0,0 l","0,0 l","0,0 l",2.135 kg,57 l,"6,2 s"
Mercedes Clase E E Coupé 350bluetec Aut.,28.990€,2015,120.000 km,258 cv en Vizcaya,Automática secuencial,2 puertas,4,258 cv,Negro,143 gr/m,Diesel,SÍ,Profesional,Coupe,140 cm,470 cm,179 cm,450 l,250 km/h,"6,8 l","4,7 l","5,4 l",1.805 kg,66 l,"6,4 s"
Bmw Serie 4 420da Gran Coupé,29.900€,2017,28.731 km,190 cv en Asturias,Automática secuencial,5 puertas,5,190 cv,Negro,106 gr/m,Diesel,SÍ,Profesional,Coupe,139 cm,464 cm,183 cm,480 l,231 km/h,"4,7 l","3,6 l","4,0 l",1.540 kg,57 l,"7,3 s"
Bmw X4 Xdrive 20da,42.700€,06/2019,13.649 km,190 cv en Cantabria,Automática secuencial,5 puertas,5,190 cv,Glaciersilber (metalizado),136 gr/m,Diesel,SÍ,Profesional,Coupe,162 cm,467 cm,188 cm,500 l,212 km/h,"5,6 l","4,9 l","5,2 l",1.750 kg,67 l,"8,0 s"
Bmw X4 Xdrive 20da,48.795€,06/2019,49.412 km,190 cv en Pontevedra,Automática secuencial,5 puertas,5,190 cv,Saphirschwarz (metalizado),136 gr/m,Diesel,SÍ,Profesional,Coupe,162 cm,467 cm,188 cm,500 l,212 km/h,"5,6 l","4,9 l","5,2 l",1.750 kg,67 l,"8,0 s"
Renault Mégane C.c. 1.6 Confort Dynamique,4.450€,2006,110.000 km,110 cv en Barcelona,Manual,2 puertas,4,110 cv,Negro,166 gr/m,Gasolina,SÍ,Profesional,Convertible,140 cm,436 cm,203 cm,190 l,195 km/h,"9,3 l","5,7 l","7,0 l",1.320 kg,60 l,"11,8 s"
Audi A5 Coupé 3.0tdi Quattro S-tronic 245,18.500€,2013,141.000 km,245 cv en Girona,Automática secuencial,2 puertas,4,245 cv,Negro,149 gr/m,Diesel,SÍ,Profesional,Coupe,137 cm,463 cm,185 cm,455 l,250 km/h,"6,8 l","5,1 l","5,7 l",1.640 kg,61 l,"5,8 s"
Bmw Serie 4 420da Gran Coupé,34.900€,12/2019,14.000 km,190 cv en Leon,Automática secuencial,5 puertas,5,190 cv,Carbonschwarz (metalizado),106 gr/m,Diesel,SÍ,Profesional,Coupe,139 cm,464 cm,183 cm,480 l,231 km/h,"4,7 l","3,6 l","4,0 l",1.540 kg,57 l,"7,3 s"
Bmw Serie 4 430da Gran Coupé,43.500€,11/2017,67.165 km,258 cv en Pontevedra,Automática secuencial,5 puertas,5,258 cv,Alpinweiß (sólido),134 gr/m,Diesel,SÍ,Profesional,Coupe,139 cm,464 cm,183 cm,480 l,250 km/h,"5,9 l","4,6 l","5,1 l",1.605 kg,57 l,"5,6 s"
Bmw Serie 2 220da Gran Coupé,39.800€,07/2020,2.868 km,190 cv en Cantabria,Automática secuencial,4 puertas,5,190 cv,Saphirschwarz (metalizado),110 gr/m,Diesel,SÍ,Profesional,Coupe,142 cm,453 cm,180 cm,430 l,225 km/h,"5,2 l","4,2 l","4,6 l",1.505 kg,50 l,"7,5 s"
Audi A7 Sportback 3.0tfsi Quattro S-tronic,26.990€,2012,144.361 km,300 cv,Automática secuencial,5 puertas,4,300 cv,Negro,190 gr/m,Gasolina,SÍ,Profesional,Coupe,142 cm,497 cm,191 cm,535 l,250 km/h,"10,8 l","6,6 l","8,2 l",1.785 kg,65 l,"5,6 s"
Bmw Serie 6 640da Gran Coupé M Sport Edition,32.450€,2013,153.885 km,313 cv en Madrid,Automática secuencial,4 puertas,5,313 cv,Negro,149 gr/m,Diesel,SÍ,Profesional,Coupe,139 cm,501 cm,189 cm,460 l,250 km/h,"6,8 l","4,8 l","5,5 l",1.790 kg,70 l,"5,4 s"
Mercedes Clase E E Coupé 220bluetec,27.000€,2016,54.500 km,170 cv en Malaga,Manual,2 puertas,4,170 cv,Negro,118 gr/m,Diesel,SÍ,Profesional,Coupe,140 cm,470 cm,179 cm,400 l,235 km/h,"5,5 l","4,0 l","4,6 l",1.725 kg,66 l,"8,5 s"
Audi A5 Cabrio 2.0tdi Advanced S Tronic,38.500€,2018,27.000 km,190 cv en Navarra,Automática secuencial,2 puertas,4,190 cv,Blanco,122 gr/m,Diesel,SÍ,Profesional,Convertible,138 cm,467 cm,185 cm,380 l,232 km/h,"5,3 l","4,3 l","4,6 l",1.690 kg,54 l,"8,3 s"
Mercedes Clase Cla Cla 220d Amg Line 7g-dct 177,30.800€,2016,47.985 km,"177 cv en Coruña, A",Automática secuencial,4 puertas,5,177 cv,Blanco,111 gr/m,Diesel,SÍ,Profesional,Coupe,143 cm,463 cm,178 cm,470 l,232 km/h,"5,2 l","3,7 l","4,2 l",1.525 kg,50 l,"7,7 s"
Bmw X4 Xdrive 30da,39.900€,2016,18.000 km,258 cv en Jaen,Automática secuencial,5 puertas,5,258 cv,Azul,156 gr/m,Diesel,SÍ,Profesional,Coupe,162 cm,467 cm,188 cm,500 l,234 km/h,"6,5 l","5,6 l","5,9 l",1.825 kg,67 l,"5,8 s"
Mercedes Clase E E Cabrio 200,38.000€,2016,61.000 km,184 cv en Tenerife,Automática,2 puertas,4,184 cv,Blanco,150 gr/m,Gasolina,SÍ,Profesional,Convertible,140 cm,470 cm,179 cm,300 l,235 km/h,"8,5 l","5,2 l","6,4 l",1.715 kg,66 l,"8,6 s"
Volkswagen Scirocco 2.0tdi,8.990€,06/2009,197.000 km,140 cv en Malaga,Manual,3 puertas,4,140 cv,Blanco,127 gr/m,Diesel,SÍ,Profesional,Coupe,140 cm,426 cm,181 cm,292 l,207 km/h,"7,0 l","4,3 l","5,4 l",1.373 kg,55 l,"9,3 s"
Fiat 500 C 1.2 Lounge,11.800€,2019,31.000 km,69 cv,Manual,2 puertas,4,69 cv,Blanco,108 gr/m,Gasolina,SÍ,Profesional,Convertible,149 cm,357 cm,163 cm,182 l,160 km/h,"5,9 l","4,4 l","5,0 l",905 kg,35 l,"13,4 s"
Lexus Rc Rc 300h F Sport,39.500€,2018,15.300 km,"223 cv en Palmas, Las",Automática continua,2 puertas,4,223 cv,Blanco,111 gr/m,Híbrido,SÍ,Profesional,Coupe,140 cm,470 cm,184 cm,340 l,0 km/h,"0,0 l","0,0 l","5,0 l",1.740 kg,66 l,"9,0 s"
Bmw Serie 1 M Coupé,57.990€,2012,57.000 km,340 cv en Pontevedra,Manual,2 puertas,4,340 cv,Blanco,224 gr/m,Gasolina,SÍ,Profesional,Coupe,142 cm,438 cm,180 cm,370 l,250 km/h,"13,6 l","7,3 l","9,6 l",1.495 kg,53 l,"4,9 s"
Bmw X6 Xdrive 30da,47.500€,10/2015,187.473 km,258 cv en Huelva,Automática secuencial,5 puertas,5,258 cv,Blanco,157 gr/m,Diesel,SÍ,Profesional,Coupe,170 cm,491 cm,199 cm,550 l,230 km/h,"6,7 l","5,5 l","6,0 l",2.065 kg,85 l,"6,7 s"
Audi A7 Sportback 3.0bitdi Competition Q. Tip.,44.000€,2016,75.000 km,326 cv en Badajoz,Automática secuencial,5 puertas,4,326 cv,Blanco,167 gr/m,Diesel,SÍ,Profesional,Coupe,142 cm,497 cm,191 cm,535 l,250 km/h,"7,6 l","5,6 l","6,3 l",2.000 kg,73 l,"5,1 s"
Audi A5 Cabrio 2.0 Tfsi Quattro S-tronic 211,13.500€,2010,215.000 km,211 cv en Valencia,Automática secuencial,2 puertas,4,211 cv,Gris,177 gr/m,Gasolina,SÍ,Profesional,Convertible,138 cm,463 cm,185 cm,320 l,238 km/h,"9,5 l","6,6 l","7,7 l",1.810 kg,64 l,"7,3 s"
Audi A5 Coupé 40 Tdi S Line S Tronic 140kw,38.990€,03/2019,23.921 km,190 cv,Automática secuencial,2 puertas,4,190 cv,Gris/plata,118 gr/m,Diesel,SÍ,Profesional,Coupe,137 cm,467 cm,185 cm,465 l,219 km/h,"4,9 l","3,8 l","4,5 l",1.475 kg,54 l,"8,7 s"
Abarth 595 Abarth C 1.4t-jet Monster Energy Yamaha 121kw,22.940€,2021,NUEVO,165 cv en Sevilla,Manual,2 puertas,4,165 cv,Azul,158 gr/m,Gasolina,SÍ,Profesional,Convertible,149 cm,366 cm,163 cm,185 l,218 km/h,"8,8 l","5,6 l","6,8 l",1.090 kg,35 l,"7,3 s"
Mercedes Clase C C Coupé 220d 9g-tronic,37.900€,2018,31.000 km,170 cv en Jaen,Automática secuencial,2 puertas,4,170 cv,Negro,112 gr/m,Diesel,SÍ,Profesional,Coupe,141 cm,469 cm,181 cm,380 l,234 km/h,"5,4 l","3,7 l","4,4 l",1.615 kg,66 l,"7,5 s"
Bmw Serie 4 420da Coupé Xdrive,23.990€,2015,131.000 km,190 cv en Vizcaya,Automática secuencial,2 puertas,4,190 cv,Blanco,117 gr/m,Diesel,SÍ,Profesional,Coupe,139 cm,464 cm,183 cm,445 l,230 km/h,"5,2 l","4,0 l","4,4 l",1.560 kg,57 l,"7,2 s"
Fiat 500 C 1.2 Lounge,9.400€,2018,70.500 km,69 cv en Malaga,Manual,2 puertas,4,69 cv,Gris,108 gr/m,Gasolina,SÍ,Profesional,Convertible,149 cm,357 cm,163 cm,182 l,160 km/h,"5,9 l","4,4 l","5,0 l",905 kg,35 l,"13,4 s"
Mercedes Clase Slk Slk 200k,8.900€,2005,249.780 km,163 cv en Leon,Manual,2 puertas,2,163 cv,Negro,209 gr/m,Gasolina,SÍ,Profesional,Roadster,130 cm,409 cm,178 cm,208 l,230 km/h,"12,6 l","6,5 l","8,7 l",1.390 kg,70 l,"8,1 s"
Abarth 595 Abarth C 1.4t-jet Scorpione Oro 121kw,24.500€,2021,NUEVO,165 cv en Sevilla,Manual,2 puertas,4,165 cv,Negro,158 gr/m,Gasolina,SÍ,Profesional,Convertible,149 cm,366 cm,163 cm,185 l,218 km/h,"8,8 l","5,6 l","6,8 l",1.090 kg,35 l,"7,3 s"
Mini Mini One Cabrio,8.500€,2007,41.461 km,90 cv en Toledo,Manual,2 puertas,4,90 cv,Azul,168 gr/m,Gasolina,SÍ,Profesional,Convertible,142 cm,364 cm,169 cm,120 l,175 km/h,"9,8 l","5,4 l","7,0 l",1.165 kg,50 l,"10,9 s"
Ford Escort Cabrio 1.6 Ghia,2.900€,1990,114.457 km,89 cv en Valencia,Manual,2 puertas,5,89 cv,Blanco,0 gr/m,Gasolina,SÍ,Profesional,Convertible,139 cm,402 cm,164 cm,0 l,0 km/h,"0,0 l","0,0 l","0,0 l",945 kg,0 l,"10,8 s"
Opel Astra Twin Top 1.9cdti Enjoy,3.990€,2006,279.000 km,150 cv en Madrid,Manual,2 puertas,4,150 cv,Negro,159 gr/m,Diesel,SÍ,Profesional,Convertible,141 cm,448 cm,183 cm,205 l,213 km/h,"7,7 l","5,2 l","6,1 l",1.550 kg,52 l,"10,2 s"
Abarth 595 Abarth C 1.4t-jet Competizione 132kw,27.990€,2019,913 km,"180 cv en Palmas, Las",Manual,2 puertas,4,180 cv,Verde,159 gr/m,Gasolina,SÍ,Profesional,Convertible,149 cm,366 cm,163 cm,185 l,225 km/h,"8,7 l","5,7 l","6,8 l",1.090 kg,35 l,"6,7 s"
Volkswagen Scirocco 1.4 Tsi Bmt R-line,13.900€,2014,141.000 km,125 cv en Guadalajara,Manual,3 puertas,4,125 cv,Blanco,125 gr/m,Gasolina,SÍ,Profesional,Coupe,141 cm,426 cm,181 cm,312 l,203 km/h,"6,8 l","4,5 l","5,4 l",1.280 kg,55 l,"9,3 s"
Bmw Serie 4 420d Gran Coupé,25.300€,2018,46.500 km,190 cv en Barcelona,Automática,5 puertas,5,190 cv,Negro,128 gr/m,Diesel,SÍ,Profesional,Coupe,139 cm,464 cm,183 cm,480 l,230 km/h,"5,7 l","4,4 l","4,9 l",1.565 kg,57 l,"7,6 s"
Mercedes Clase Cla Cla 250e 8g-dct,43.900€,2020,190 km,218 cv en Soria,Automática secuencial,4 puertas,5,218 cv,Gris,31 gr/m,Híbrido,SÍ,Profesional,Coupe,144 cm,469 cm,183 cm,390 l,240 km/h,"0,0 l","0,0 l","1,4 l",1.725 kg,35 l,"6,6 s"
Bmw Serie 4 420d Gran Coupé,21.900€,2016,75.368 km,190 cv en Castellon,Manual,5 puertas,5,190 cv,Negro,111 gr/m,Diesel,SÍ,Profesional,Coupe,139 cm,464 cm,183 cm,480 l,240 km/h,"5,1 l","3,7 l","4,2 l",1.520 kg,57 l,"7,5 s"
Bmw Serie 6 650ia Gran Coupé Xdrive,42.300€,03/2016,78.077 km,450 cv,Automática secuencial,4 puertas,5,450 cv,Negro,219 gr/m,Gasolina,SÍ,Profesional,Coupe,139 cm,501 cm,189 cm,460 l,250 km/h,"12,9 l","7,1 l","9,2 l",1.940 kg,70 l,"4,4 s"
Bmw Serie 4 428i Gran Coupé Xdrive,24.900€,02/2016,65.092 km,245 cv,Manual,5 puertas,5,245 cv,Negro,159 gr/m,Gasolina,SÍ,Profesional,Coupe,140 cm,464 cm,183 cm,480 l,250 km/h,"9,0 l","5,5 l","6,8 l",1.580 kg,60 l,"5,8 s"
Bmw Serie 6 650ia Gran Coupé Xdrive,42.300€,03/2016,78.077 km,"450 cv en Palmas, Las",Automática secuencial,4 puertas,5,450 cv,Negro,219 gr/m,Gasolina,SÍ,Profesional,Coupe,139 cm,501 cm,189 cm,460 l,250 km/h,"12,9 l","7,1 l","9,2 l",1.940 kg,70 l,"4,4 s"
Bmw Serie 4 428i Gran Coupé Xdrive,24.900€,02/2016,65.092 km,"245 cv en Palmas, Las",Manual,5 puertas,5,245 cv,Negro,159 gr/m,Gasolina,SÍ,Profesional,Coupe,140 cm,464 cm,183 cm,480 l,250 km/h,"9,0 l","5,5 l","6,8 l",1.580 kg,60 l,"5,8 s"
Renault Mégane C.c. 1.6 Confort Authentique 115,1.200€,03/2004,197.230 km,115 cv,Manual,2 puertas,4,115 cv,Negro,0 gr/m,Gasolina,SÍ,Profesional,Convertible,140 cm,436 cm,178 cm,0 l,195 km/h,"9,1 l","5,7 l","7,0 l",1.320 kg,0 l,"11,8 s"
Volkswagen Beetle Cabrio. 1.9tdi,6.900€,2010,198.000 km,105 cv en Barcelona,Manual,2 puertas,4,105 cv,Gris,145 gr/m,Diesel,SÍ,Profesional,Convertible,150 cm,413 cm,172 cm,201 l,179 km/h,"6,9 l","4,7 l","5,5 l",1.351 kg,55 l,"12,0 s"
Bmw Serie 4 430ia Cabrio,43.171€,02/2019,17.447 km,252 cv en Madrid,Automática secuencial,2 puertas,4,252 cv,Blanco,148 gr/m,Gasolina,SÍ,Profesional,Convertible,138 cm,464 cm,183 cm,220 l,250 km/h,"7,4 l","6,0 l","6,5 l",1.735 kg,60 l,"6,3 s"
Bmw Serie 2 218da Gran Coupé,34.800€,02/2021,NUEVO,150 cv en Cantabria,Automática secuencial,4 puertas,5,150 cv,Alpinweiss (sólido),109 gr/m,Diesel,SÍ,Profesional,Coupe,142 cm,453 cm,180 cm,430 l,222 km/h,"5,4 l","2,9 l","4,2 l",1.545 kg,42 l,"8,5 s"
Volvo C70 2.0 T,2.500€,03/2003,134.700 km,163 cv en Murcia,Manual,2 puertas,4,163 cv,,0 gr/m,Gasolina,SÍ,Profesional,Coupe,141 cm,472 cm,182 cm,0 l,0 km/h,"13,7 l","7,7 l","10,0 l",1.459 kg,0 l,"9,3 s"
Peugeot 206 Cc 2.0,1.700€,03/2003,117.473 km,138 cv,Manual,2 puertas,4,138 cv,Verde,0 gr/m,Gasolina,SÍ,Profesional,Convertible,137 cm,384 cm,167 cm,0 l,0 km/h,"11,2 l","6,2 l","8,0 l",1.152 kg,47 l,"8,9 s"
Porsche Cayman S Pdk,52.000€,2014,60.000 km,325 cv en Barcelona,Automática secuencial,2 puertas,2,325 cv,Azul,188 gr/m,Gasolina,No,Particular,Coupe,130 cm,438 cm,180 cm,150 l,281 km/h,"11,2 l","6,2 l","8,0 l",1.425 kg,64 l,"4,9 s"
Bmw X4 M Competition,84.990€,2020,11.000 km,510 cv en Pontevedra,Automática secuencial,5 puertas,5,510 cv,Rojo,251 gr/m,Gasolina,SÍ,Profesional,Coupe,162 cm,473 cm,193 cm,525 l,250 km/h,"12,9 l","9,0 l","10,5 l",1.970 kg,65 l,"4,8 s"
Peugeot 407 Coupé 2.2,5.100€,04/2007,125.490 km,163 cv,Manual,2 puertas,4,163 cv,Oro,219 gr/m,Gasolina,SÍ,Profesional,Coupe,140 cm,482 cm,187 cm,400 l,222 km/h,"13,1 l","6,9 l","9,2 l",1.600 kg,66 l,"9,2 s"
Ferrari 599 Gtb 599 Gtb,95.000€,2007,29.800 km,620 cv,Automática,2 puertas,2,620 cv,Rojo,490 gr/m,Gasolina,SÍ,Profesional,Coupe,134 cm,467 cm,193 cm,0 l,330 km/h,"31,0 l","14,7 l","21,3 l",1.580 kg,100 l,"3,7 s"
Bmw Serie 4 M4 Coupé Competition,78.500€,2020,11.000 km,510 cv,Automática secuencial,2 puertas,4,510 cv,Naranja,234 gr/m,Gasolina,SÍ,Profesional,Coupe,139 cm,479 cm,189 cm,440 l,250 km/h,"14,6 l","7,6 l","10,2 l",1.725 kg,59 l,"3,9 s"
Mercedes Clase Sl 300sl-24,7.700€,07/1990,211.795 km,231 cv en Tarragona,Manual,2 puertas,2,231 cv,Beige,0 gr/m,Gasolina,SÍ,Profesional,Roadster,129 cm,447 cm,181 cm,0 l,0 km/h,"0,0 l","0,0 l","0,0 l",1.740 kg,0 l,"8,4 s"
Aston Martin Vantage,59.900€,03/2011,63.300 km,426 cv en Valencia,Manual,2 puertas,2,426 cv,Gris,300 gr/m,Gasolina,SÍ,Profesional,Coupe,126 cm,438 cm,187 cm,300 l,290 km/h,"16,5 l","8,9 l","12,7 l",1.630 kg,80 l,"4,9 s"
Mercedes Clase Clk Clk Cabrio 200 K,8.900€,12/2006,151.000 km,163 cv en Ciudad Real,Manual,2 puertas,4,163 cv,Beige,0 gr/m,Gasolina,SÍ,Profesional,Convertible,142 cm,465 cm,174 cm,390 l,225 km/h,"12,2 l","6,5 l","8,6 l",1.665 kg,62 l,"9,8 s"
Audi A3 Cabrio 1.4 Tfsi Cod Ultra 110kw,25.495€,2018,31.000 km,150 cv en Madrid,Manual,2 puertas,4,150 cv,Blanco,110 gr/m,Gasolina,SÍ,Profesional,Convertible,141 cm,442 cm,179 cm,320 l,222 km/h,"5,9 l","4,1 l","4,8 l",1.375 kg,50 l,"8,9 s"
Fiat 500 C 1.2 Collezione Fall,9.000€,2019,30.686 km,69 cv en Madrid,Manual,2 puertas,4,69 cv,Negro,122 gr/m,Gasolina,SÍ,Profesional,Convertible,149 cm,357 cm,163 cm,182 l,160 km/h,"6,4 l","4,7 l","5,3 l",905 kg,35 l,"13,4 s"
Volkswagen Scirocco 2.0tdi Bmt,11.500€,2012,184.000 km,140 cv en Valencia,Manual,3 puertas,4,140 cv,Blanco,118 gr/m,Diesel,SÍ,Profesional,Coupe,140 cm,426 cm,181 cm,292 l,207 km/h,"5,5 l","4,0 l","4,5 l",1.379 kg,55 l,"9,3 s"
Bmw Serie 4 430ia Cabrio,43.171€,03/2019,20.395 km,252 cv en Madrid,Automática secuencial,2 puertas,4,252 cv,Gris,148 gr/m,Gasolina,SÍ,Profesional,Convertible,138 cm,464 cm,183 cm,220 l,250 km/h,"7,4 l","6,0 l","6,5 l",1.735 kg,60 l,"6,3 s"
Bmw Serie 4 430ia Cabrio,43.171€,03/2019,21.053 km,252 cv en Madrid,Automática secuencial,2 puertas,4,252 cv,Negro,148 gr/m,Gasolina,SÍ,Profesional,Convertible,138 cm,464 cm,183 cm,220 l,250 km/h,"7,4 l","6,0 l","6,5 l",1.735 kg,60 l,"6,3 s"
Mercedes Clase Cls Cls 450 Eq Boost 4matic Aut.,67.900€,2018,39.000 km,367 cv en Soria,Automática secuencial,4 puertas,5,367 cv,Gris,175 gr/m,Gasolina,SÍ,Profesional,Coupe,144 cm,506 cm,189 cm,520 l,250 km/h,"10,1 l","5,3 l","7,7 l",1.940 kg,80 l,"4,8 s"
Bmw X4 Xdrive 25da,39.900€,2019,31.965 km,231 cv en Madrid,Automática secuencial,5 puertas,5,231 cv,Azul,145 gr/m,Diesel,SÍ,Profesional,Coupe,162 cm,475 cm,192 cm,525 l,230 km/h,"6,2 l","5,1 l","5,5 l",1.755 kg,60 l,"6,8 s"
