title,price,year,kms,city,gear,doors,seats,power,color,co2_emiss,fuel_type,warranty,dealer,chassis,height,length,width,trunk_vol,max_speed,urban_cons,xtrurban_cons,mixed_cons,weight,tank_vol,acceleration
Citroen Ds5 Ds5 Hybrid4 Airdream Design Cmp,13.999€,2014,99.000 km,200 cv en Madrid,Automática,5 puertas,5,200 cv,Azul,85 gr/m,Híbrido,SÍ,Profesional,Berlina,150 cm,453 cm,187 cm,468 l,211 km/h,"2,9 l","3,5 l","3,3 l",1.735 kg,60 l,"8,6 s"
Skoda Superb 2.0tdi Adblue Active 110kw,15.400€,2018,46.461 km,150 cv en Ciudad Real,Manual,5 puertas,5,150 cv,Negro,113 gr/m,Diesel,SÍ,Profesional,Berlina,147 cm,486 cm,186 cm,625 l,220 km/h,"4,8 l","3,7 l","4,1 l",1.485 kg,66 l,"8,8 s"
Mercedes Clase E E 220d 9g-tronic 194,35.480€,01/2020,2.760 km,194 cv en Malaga,Automática secuencial,4 puertas,5,194 cv,Blanco,118 gr/m,Diesel,SÍ,Profesional,Berlina,147 cm,492 cm,185 cm,540 l,240 km/h,"6,0 l","3,2 l","4,5 l",1.715 kg,66 l,"7,3 s"
Audi A5 Sportback 2.0tdi 140kw,24.500€,2017,60.000 km,190 cv en Pontevedra,Automática,5 puertas,5,190 cv,Gris,114 gr/m,Diesel,SÍ,Profesional,Berlina,139 cm,473 cm,184 cm,480 l,238 km/h,"5,2 l","3,8 l","4,4 l",1.500 kg,54 l,"7,9 s"
Bmw Serie 5 530da,18.950€,2013,119.255 km,258 cv en Madrid,Automática secuencial,4 puertas,5,258 cv,Azul,134 gr/m,Diesel,SÍ,Profesional,Berlina,146 cm,491 cm,186 cm,520 l,250 km/h,"6,0 l","4,6 l","5,1 l",1.710 kg,70 l,"5,8 s"
Bmw Serie 3 320da Gran Turismo,27.000€,02/2018,30.000 km,190 cv en Zamora,Automática secuencial,5 puertas,5,190 cv,Blanco,128 gr/m,Diesel,SÍ,Profesional,Berlina,151 cm,482 cm,183 cm,520 l,226 km/h,"5,4 l","4,6 l","4,9 l",1.650 kg,57 l,"7,8 s"
Bmw Serie 3 325d Luxury,20.290€,2015,12.500 km,218 cv en Madrid,Automática,4 puertas,5,218 cv,Azul,129 gr/m,Diesel,SÍ,Profesional,Berlina,143 cm,462 cm,181 cm,480 l,245 km/h,"6,2 l","4,2 l","4,9 l",1.475 kg,57 l,"6,8 s"
Porsche Panamera 4s Diesel Aut.,93.000€,2017,47.500 km,422 cv en Asturias,Automática secuencial,5 puertas,4,422 cv,Blanco,176 gr/m,Diesel,SÍ,Profesional,Berlina,142 cm,505 cm,194 cm,495 l,285 km/h,"7,9 l","5,8 l","6,7 l",2.050 kg,75 l,"4,5 s"
Peugeot 508 2.0hdi Business Line 140,9.490€,2013,111.000 km,140 cv en Madrid,Manual,4 puertas,5,140 cv,Azul,115 gr/m,Diesel,SÍ,Profesional,Berlina,146 cm,479 cm,185 cm,431 l,210 km/h,"5,9 l","3,6 l","4,4 l",1.505 kg,72 l,"9,8 s"
Bmw Serie 5 520da,17.990€,2016,100.000 km,190 cv en Sevilla,Automática secuencial,4 puertas,5,190 cv,Azul,109 gr/m,Diesel,SÍ,Profesional,Berlina,146 cm,491 cm,186 cm,520 l,233 km/h,"4,9 l","3,7 l","4,1 l",1.630 kg,70 l,"7,7 s"
Bmw Serie 3 330ia,34.500€,2019,30.000 km,258 cv en Girona,Automática secuencial,4 puertas,5,258 cv,Negro,129 gr/m,Gasolina,SÍ,Profesional,Berlina,144 cm,471 cm,183 cm,480 l,250 km/h,"7,1 l","4,8 l","5,6 l",1.470 kg,59 l,"5,8 s"
Mercedes Clase E E 220d 9g-tronic 194,35.900€,2019,7.900 km,194 cv,Automática secuencial,4 puertas,5,194 cv,Gris,118 gr/m,Diesel,SÍ,Profesional,Berlina,147 cm,492 cm,185 cm,540 l,240 km/h,"6,0 l","3,2 l","4,5 l",1.715 kg,66 l,"7,3 s"
Toyota Avensis 150d Advance,11.900€,2016,116.000 km,143 cv en Badajoz,Manual,4 puertas,5,143 cv,Gris,119 gr/m,Diesel,SÍ,Profesional,Berlina,148 cm,475 cm,181 cm,509 l,200 km/h,"5,7 l","3,8 l","4,5 l",1.470 kg,60 l,"9,5 s"
Citroen C5 2.0hdi Exclusive Fap,1.899€,2005,229.100 km,138 cv en Granada,Manual,5 puertas,5,138 cv,Negro,158 gr/m,Diesel,SÍ,Profesional,Berlina,148 cm,475 cm,178 cm,471 l,205 km/h,"7,8 l","5,0 l","6,0 l",1.561 kg,67 l,"9,8 s"
Mercedes Clase C C 220cdi Elegance,9.990€,2008,147.000 km,170 cv en Madrid,Manual,4 puertas,5,170 cv,Negro,156 gr/m,Diesel,SÍ,Profesional,Berlina,145 cm,458 cm,177 cm,475 l,229 km/h,"7,9 l","4,7 l","5,9 l",1.585 kg,66 l,"8,5 s"
Bmw Serie 3 330e Iperformance,25.780€,2016,45.000 km,252 cv en Soria,Automática secuencial,4 puertas,5,252 cv,Blanco,44 gr/m,Híbrido,SÍ,Profesional,Berlina,143 cm,463 cm,181 cm,0 l,225 km/h,"0,0 l","0,0 l","1,9 l",1.660 kg,41 l,"6,1 s"
Mercedes Clase C C 200 9g-tronic,33.995€,2021,NUEVO,184 cv en Madrid,Automática secuencial,4 puertas,5,184 cv,Gris,135 gr/m,Gasolina,SÍ,Profesional,Berlina,144 cm,469 cm,181 cm,435 l,239 km/h,"7,6 l","4,1 l","5,9 l",1.505 kg,66 l,"7,7 s"
Porsche Panamera Turbo Aut.,43.900€,2011,129.000 km,500 cv en Malaga,Automática secuencial,5 puertas,4,500 cv,Beige,286 gr/m,Gasolina,SÍ,Profesional,Berlina,142 cm,497 cm,193 cm,432 l,0 km/h,"18,0 l","8,9 l","12,2 l",1.970 kg,100 l,"4,2 s"
Audi A6 2.5tdi Multitronic 163,3.450€,2004,160.000 km,163 cv en Barcelona,Automática secuencial,4 puertas,5,163 cv,Azul,0 gr/m,Diesel,SÍ,Profesional,Berlina,143 cm,480 cm,181 cm,0 l,217 km/h,"9,7 l","5,3 l","6,9 l",1.560 kg,70 l,"9,3 s"
Mercedes Clase E E 320 Cdi,5.990€,2005,255.000 km,204 cv en Valencia,Manual,4 puertas,5,204 cv,Azul,215 gr/m,Diesel,SÍ,Profesional,Berlina,145 cm,482 cm,182 cm,540 l,243 km/h,"9,4 l","5,4 l","6,9 l",1.735 kg,65 l,"7,7 s"
Jaguar Xf Xf 2.0 I4 Premium Luxury Aut.,25.000€,2013,87.000 km,"239 cv en Palmas, Las",Automática secuencial,4 puertas,5,239 cv,Gris,189 gr/m,Gasolina,SÍ,Profesional,Berlina,146 cm,496 cm,188 cm,500 l,241 km/h,"11,6 l","6,1 l","8,1 l",1.685 kg,70 l,"7,9 s"
Bmw Serie 3 320d Gran Turismo Sport,17.500€,2014,141.000 km,184 cv en Cordoba,Automática,5 puertas,5,184 cv,Blanco,129 gr/m,Diesel,SÍ,Profesional,Berlina,151 cm,482 cm,183 cm,520 l,230 km/h,"5,8 l","4,4 l","4,9 l",1.565 kg,57 l,"8,0 s"
Hyundai I40 I40 1.7crdi Bd Cab 115,18.100€,2018,18.462 km,115 cv en Burgos,Manual,4 puertas,5,115 cv,Gris,110 gr/m,Diesel,SÍ,Profesional,Berlina,147 cm,475 cm,182 cm,505 l,192 km/h,"4,9 l","3,8 l","4,2 l",1.497 kg,70 l,"12,3 s"
Ford Mondeo 2.0tdci Titanium Powershift 180,16.900€,2015,93.000 km,"180 cv en Coruña, A",Automática secuencial,5 puertas,5,180 cv,Gris,125 gr/m,Diesel,SÍ,Profesional,Berlina,148 cm,487 cm,185 cm,550 l,223 km/h,"5,3 l","4,4 l","4,8 l",1.589 kg,63 l,"8,6 s"
Audi A4 3.0tdi Quattro Tiptronic,9.900€,2006,170.000 km,205 cv en Palencia,Automática secuencial,4 puertas,5,205 cv,Negro,219 gr/m,Diesel,SÍ,Profesional,Berlina,143 cm,459 cm,177 cm,460 l,233 km/h,"11,6 l","6,2 l","8,2 l",1.655 kg,63 l,"7,7 s"
Ford Mondeo 2.0 Tdci Ambiente 115,4.000€,2003,190.000 km,115 cv en Palencia,Manual,4 puertas,5,115 cv,Gris,148 gr/m,Diesel,SÍ,Profesional,Berlina,143 cm,473 cm,181 cm,450 l,197 km/h,"7,8 l","4,4 l","5,6 l",1.730 kg,59 l,"10,8 s"
Renault Laguna 1.9dci Dynamique 120,4.300€,2005,180.000 km,120 cv en Palencia,Manual,5 puertas,5,120 cv,Rojo,0 gr/m,Diesel,SÍ,Profesional,Berlina,143 cm,458 cm,177 cm,0 l,200 km/h,"7,2 l","4,6 l","5,5 l",1.350 kg,70 l,"10,7 s"
Bmw Serie 5 530d Aut.,12.000€,2008,238.000 km,235 cv en Palencia,Automática secuencial,4 puertas,5,235 cv,Azul,176 gr/m,Diesel,SÍ,Profesional,Berlina,147 cm,484 cm,185 cm,520 l,248 km/h,"9,1 l","5,2 l","6,6 l",1.675 kg,70 l,"6,8 s"
Audi A4 35 Tdi S Line S Tronic 110kw,30.400€,02/2019,25.900 km,150 cv en Guipuzcoa,Automática secuencial,4 puertas,5,150 cv,Gris,118 gr/m,Diesel,SÍ,Profesional,Berlina,143 cm,473 cm,184 cm,480 l,219 km/h,"4,8 l","3,6 l","4,3 l",1.545 kg,40 l,"8,5 s"
Infiniti Q50 2.2d Gt Premium,21.990€,2016,98.519 km,170 cv en Burgos,Manual,4 puertas,5,170 cv,Negro,114 gr/m,Diesel,SÍ,Profesional,Berlina,144 cm,478 cm,182 cm,399 l,230 km/h,"5,7 l","3,5 l","4,4 l",1.641 kg,74 l,"9,0 s"
Bmw Serie 7 740da,48.300€,2015,95.000 km,313 cv en Cordoba,Automática secuencial,4 puertas,5,313 cv,Gris,149 gr/m,Diesel,SÍ,Profesional,Berlina,147 cm,508 cm,190 cm,500 l,250 km/h,"6,9 l","4,9 l","5,7 l",1.865 kg,80 l,"5,5 s"
Opel Insignia 1.6cdti S&s Excellence 136 (4.75),13.900€,2018,84.000 km,136 cv en Valencia,Manual,5 puertas,5,136 cv,Negro,124 gr/m,Diesel,SÍ,Profesional,Berlina,146 cm,490 cm,194 cm,490 l,211 km/h,"5,1 l","3,9 l","4,3 l",1.441 kg,62 l,"10,5 s"
Audi A4 2.0tdi 110kw,18.900€,2016,134.290 km,150 cv en Murcia,Automática,4 puertas,5,150 cv,Negro,99 gr/m,Diesel,SÍ,Profesional,Berlina,143 cm,473 cm,184 cm,480 l,221 km/h,"4,6 l","3,4 l","3,8 l",1.505 kg,40 l,"8,9 s"
Audi A4 2.0tdi Cd 150,16.900€,2015,73.000 km,150 cv en Murcia,Automática,4 puertas,5,150 cv,Blanco,114 gr/m,Diesel,SÍ,Profesional,Berlina,143 cm,470 cm,183 cm,480 l,216 km/h,"5,3 l","3,8 l","4,4 l",1.615 kg,63 l,"9,2 s"
Ford Mondeo Vignale Sedán 2.0 Hev,17.999€,2018,65.000 km,187 cv en Toledo,Automática secuencial,4 puertas,5,187 cv,Gris,108 gr/m,Híbrido,SÍ,Profesional,Berlina,150 cm,487 cm,185 cm,383 l,187 km/h,"2,8 l","5,0 l","4,2 l",1.579 kg,53 l,"9,2 s"
Audi A4 2.0tdi Advanced Edition S Tronic 110kw,19.990€,2016,116.000 km,150 cv en Salamanca,Automática secuencial,4 puertas,5,150 cv,Blanco,106 gr/m,Diesel,SÍ,Profesional,Berlina,143 cm,473 cm,184 cm,480 l,219 km/h,"4,8 l","3,6 l","4,0 l",1.540 kg,40 l,"8,7 s"
Renault Talisman 1.6dci Energy Intens 96kw,13.500€,2017,158.200 km,130 cv en Cadiz,Manual,4 puertas,5,130 cv,Blanco,102 gr/m,Diesel,SÍ,Profesional,Berlina,146 cm,485 cm,187 cm,608 l,205 km/h,"4,5 l","3,5 l","3,9 l",1.430 kg,52 l,"10,4 s"
Jaguar Xe Xe 2.0 Diesel R-sport Aut. 180,19.495€,2015,140.000 km,180 cv en Madrid,Automática secuencial,4 puertas,5,180 cv,Rojo,111 gr/m,Diesel,SÍ,Profesional,Berlina,142 cm,467 cm,185 cm,450 l,230 km/h,"5,5 l","3,0 l","4,3 l",1.565 kg,56 l,"7,8 s"
Audi A6 3.0tdi S Line Edition S-tronic 160kw,24.999€,2016,98.000 km,218 cv en Madrid,Automática secuencial,4 puertas,5,218 cv,Negro,115 gr/m,Diesel,SÍ,Profesional,Berlina,146 cm,493 cm,187 cm,530 l,244 km/h,"5,5 l","4,3 l","4,4 l",1.770 kg,73 l,"7,1 s"
Mercedes Clase E E 220d 9g-tronic 194,27.800€,2016,64.000 km,194 cv en Sevilla,Automática secuencial,4 puertas,5,194 cv,Gris,102 gr/m,Diesel,SÍ,Profesional,Berlina,147 cm,492 cm,185 cm,540 l,240 km/h,"4,3 l","3,6 l","3,9 l",1.680 kg,66 l,"7,3 s"
Volkswagen Passat 2.0tdi Advance Bmt Dsg,10.500€,2014,170.000 km,140 cv en Badajoz,Manual,4 puertas,5,140 cv,Gris,135 gr/m,Diesel,SÍ,Profesional,Berlina,147 cm,477 cm,182 cm,565 l,211 km/h,"6,8 l","4,2 l","5,2 l",1.560 kg,70 l,"9,8 s"
Bmw Serie 5 520da Xdrive,24.800€,08/2016,140.176 km,190 cv en Zamora,Automática secuencial,4 puertas,5,190 cv,Blanco,119 gr/m,Diesel,SÍ,Profesional,Berlina,148 cm,494 cm,187 cm,530 l,232 km/h,"5,1 l","4,2 l","4,5 l",1.620 kg,66 l,"7,6 s"
Audi A6 2.0tdi Ultra S-tronic 190 Advanced Edition,20.890€,07/2015,69.716 km,190 cv,Automática secuencial,4 puertas,5,190 cv,Negro,114 gr/m,Diesel,SÍ,Profesional,Berlina,146 cm,492 cm,187 cm,530 l,232 km/h,"5,1 l","3,9 l","4,4 l",1.735 kg,73 l,"8,2 s"
Audi A5 Sportback 2.0tdi Sport S Tronic 140kw,32.900€,2017,28.000 km,190 cv en Navarra,Automática secuencial,5 puertas,5,190 cv,Negro,112 gr/m,Diesel,SÍ,Profesional,Berlina,139 cm,473 cm,184 cm,480 l,235 km/h,"4,9 l","3,8 l","4,2 l",1.520 kg,54 l,"7,9 s"
Lexus Is Is 220d Luxury Cambio 2.4,7.000€,2008,136.000 km,177 cv en Cordoba,Manual,4 puertas,5,177 cv,Gris,168 gr/m,Diesel,SÍ,Profesional,Berlina,144 cm,458 cm,180 cm,378 l,215 km/h,"7,9 l","5,4 l","6,3 l",1.585 kg,65 l,"8,9 s"
Saab 9-3 1.9tid Linear Sport,5.990€,2009,139.236 km,150 cv en Cadiz,Manual,4 puertas,5,150 cv,Negro,151 gr/m,Diesel,SÍ,Profesional,Berlina,147 cm,465 cm,176 cm,425 l,210 km/h,"7,7 l","4,7 l","5,8 l",1.570 kg,62 l,"9,5 s"
Audi A6 3.0tdi S Line Edition Quattro S-t 200kw,27.990€,2015,97.185 km,272 cv en Vizcaya,Automática secuencial,4 puertas,5,272 cv,Rojo,133 gr/m,Diesel,SÍ,Profesional,Berlina,146 cm,493 cm,187 cm,530 l,250 km/h,"5,9 l","4,6 l","5,1 l",1.845 kg,73 l,"5,5 s"
Renault Talisman 1.6dci Energy Intens 96kw,14.090€,2016,100.600 km,130 cv en Vizcaya,Manual,4 puertas,5,130 cv,Azul,102 gr/m,Diesel,SÍ,Profesional,Berlina,146 cm,485 cm,187 cm,608 l,205 km/h,"4,5 l","3,5 l","3,9 l",1.430 kg,52 l,"10,4 s"
Volkswagen Passat 2.0tdi Evo Executive 110kw,30.100€,10/2020,100 km,150 cv en Guipuzcoa,Manual,4 puertas,5,150 cv,Gris plata,112 gr/m,Diesel,SÍ,Profesional,Berlina,148 cm,487 cm,183 cm,586 l,223 km/h,"4,6 l","3,6 l","4,2 l",1.525 kg,90 l,"8,9 s"
Bmw Serie 5 520da,34.326€,02/2018,24.045 km,190 cv en Madrid,Automática secuencial,4 puertas,5,190 cv,Gris,117 gr/m,Diesel,SÍ,Profesional,Berlina,148 cm,494 cm,187 cm,530 l,235 km/h,"5,0 l","4,1 l","4,5 l",1.595 kg,66 l,"7,3 s"
Skoda Superb 2.0tdi Ambition Dsg 110kw,16.000€,06/2017,158.500 km,150 cv en Badajoz,Automática secuencial,5 puertas,5,150 cv,Gris plata,118 gr/m,Diesel,SÍ,Profesional,Berlina,147 cm,486 cm,186 cm,625 l,218 km/h,"5,3 l","4,1 l","4,4 l",1.500 kg,66 l,"8,9 s"
Audi A4 35 Tfsi Advanced S Tronic 110kw,35.300€,2019,19.000 km,150 cv en Albacete,Automática secuencial,4 puertas,5,150 cv,Gris,127 gr/m,Gasolina,SÍ,Profesional,Berlina,143 cm,476 cm,185 cm,460 l,210 km/h,"7,1 l","4,6 l","5,5 l",1.515 kg,54 l,"8,9 s"
Volkswagen Passat 1.6tdi Edition 88kw,16.475€,2016,26.890 km,120 cv en Sevilla,Manual,4 puertas,5,120 cv,Gris,105 gr/m,Diesel,SÍ,Profesional,Berlina,146 cm,477 cm,183 cm,586 l,206 km/h,"4,5 l","3,7 l","4,0 l",1.444 kg,59 l,"10,8 s"
Kia Optima 1.7crdi Eco-dynamics Business Dct,13.400€,2017,115.536 km,141 cv en Ciudad Real,Automática secuencial,4 puertas,5,141 cv,Marrón,116 gr/m,Diesel,SÍ,Profesional,Berlina,147 cm,486 cm,186 cm,510 l,203 km/h,"5,1 l","4,1 l","4,4 l",1.530 kg,70 l,"11,0 s"
Mercedes Clase E E 220d 9g-tronic 194,39.995€,2018,79.000 km,194 cv en Albacete,Automática secuencial,4 puertas,5,194 cv,Negro,102 gr/m,Diesel,SÍ,Profesional,Berlina,147 cm,492 cm,185 cm,540 l,240 km/h,"4,3 l","3,6 l","3,9 l",1.680 kg,66 l,"7,3 s"
Audi A4 35 Tfsi S Line S Tronic 110kw,32.200€,2020,7.220 km,150 cv en Albacete,Automática secuencial,4 puertas,5,150 cv,Azul,128 gr/m,Gasolina,SÍ,Profesional,Berlina,143 cm,476 cm,185 cm,460 l,210 km/h,"7,1 l","4,6 l","5,5 l",1.515 kg,54 l,"8,9 s"
Ford Mondeo 2.0tdci Trend 150,12.500€,2016,146.000 km,150 cv en Salamanca,Manual,5 puertas,5,150 cv,Blanco,109 gr/m,Diesel,SÍ,Profesional,Berlina,148 cm,487 cm,185 cm,550 l,215 km/h,"5,1 l","4,0 l","4,4 l",1.578 kg,63 l,"9,3 s"
Lexus Es Es 300h F Sport,45.900€,01/2019,33.845 km,218 cv en Murcia,Automática continua,4 puertas,5,218 cv,Negro graphite,106 gr/m,Híbrido,SÍ,Profesional,Berlina,145 cm,498 cm,187 cm,454 l,180 km/h,"5,1 l","4,5 l","4,7 l",1.620 kg,50 l,"8,9 s"
Bmw Serie 3 318da Business,19.900€,04/2017,65.108 km,150 cv en Asturias,Automática secuencial,4 puertas,5,150 cv,Mineralweiss (metalizado),119 gr/m,Diesel,SÍ,Profesional,Berlina,143 cm,463 cm,181 cm,480 l,212 km/h,"4,8 l","3,6 l","4,0 l",1.450 kg,57 l,"8,4 s"
Bmw Serie 3 318da Gran Turismo,21.990€,2017,68.949 km,150 cv en Madrid,Manual,5 puertas,5,150 cv,Gris,112 gr/m,Diesel,SÍ,Profesional,Berlina,151 cm,482 cm,183 cm,520 l,210 km/h,"4,9 l","3,9 l","4,3 l",1.595 kg,57 l,"9,2 s"
Bmw Serie 7 730da (0.0),45.500€,06/2017,111.751 km,265 cv en Burgos,Automática secuencial,4 puertas,5,265 cv,Alpinweiss (sólido),119 gr/m,Diesel,SÍ,Profesional,Berlina,147 cm,510 cm,190 cm,515 l,250 km/h,"5,3 l","4,0 l","4,5 l",1.755 kg,78 l,"6,1 s"
Bmw Serie 5 530da,44.900€,06/2017,36.000 km,265 cv en Leon,Automática secuencial,4 puertas,5,265 cv,Carbonschwartz (metalizado),118 gr/m,Diesel,SÍ,Profesional,Berlina,148 cm,494 cm,187 cm,530 l,250 km/h,"5,3 l","4,1 l","4,5 l",1.640 kg,66 l,"5,7 s"
Audi A5 Sportback 3.0 Tfsi Quattro S-tronic 272,22.900€,2013,69.000 km,272 cv en Asturias,Automática secuencial,5 puertas,4,272 cv,Negro,177 gr/m,Gasolina,SÍ,Profesional,Berlina,139 cm,471 cm,185 cm,480 l,250 km/h,"10,7 l","6,6 l","7,6 l",1.725 kg,61 l,"5,8 s"
Renault Talisman 1.6dci Energy Intens 96kw,12.999€,2018,120.000 km,130 cv en Cordoba,Manual,4 puertas,5,130 cv,Negro,102 gr/m,Diesel,SÍ,Profesional,Berlina,146 cm,485 cm,187 cm,608 l,205 km/h,"4,5 l","3,5 l","3,9 l",1.430 kg,52 l,"10,4 s"
Bmw Serie 7 740ia,83.500€,01/2021,NUEVO,340 cv en Cantabria,Automática secuencial,4 puertas,5,340 cv,Carbonschwarz (metalizado),164 gr/m,Gasolina,SÍ,Profesional,Berlina,147 cm,512 cm,190 cm,515 l,250 km/h,"9,3 l","5,9 l","7,2 l",1.770 kg,78 l,"5,5 s"
Bmw Serie 3 320da,37.650€,11/2019,13.991 km,190 cv en Pontevedra,Automática secuencial,4 puertas,5,190 cv,Mineralweiss (metalizado),106 gr/m,Diesel,SÍ,Profesional,Berlina,143 cm,463 cm,181 cm,480 l,230 km/h,"4,8 l","3,6 l","4,0 l",1.450 kg,57 l,"7,2 s"
Bmw Serie 3 320d,11.990€,2009,90.000 km,177 cv en Valencia,Manual,4 puertas,5,177 cv,Negro,125 gr/m,Diesel,SÍ,Profesional,Berlina,142 cm,453 cm,182 cm,460 l,230 km/h,"6,0 l","4,1 l","4,8 l",1.505 kg,61 l,"7,9 s"
Volkswagen Passat 1.6tdi Advance 88kw,16.990€,2018,73.000 km,120 cv en Sevilla,Automática,4 puertas,5,120 cv,Negro,105 gr/m,Diesel,SÍ,Profesional,Berlina,146 cm,477 cm,183 cm,586 l,206 km/h,"4,7 l","3,6 l","4,0 l",1.444 kg,66 l,"10,8 s"
Citroen C5 2.0hdi Exclusive Fap Cas,3.990€,02/2006,155.000 km,"138 cv en Palmas, Las",Automática secuencial,5 puertas,5,138 cv,,189 gr/m,Diesel,SÍ,Profesional,Berlina,148 cm,475 cm,178 cm,471 l,205 km/h,"10,0 l","5,5 l","7,1 l",1.629 kg,67 l,"9,8 s"
Mercedes Clase E E 200 Bt Elegance,22.950€,2015,56.897 km,136 cv en Sevilla,Manual,4 puertas,5,136 cv,Gris,125 gr/m,Diesel,SÍ,Profesional,Berlina,148 cm,488 cm,185 cm,490 l,210 km/h,"5,9 l","4,2 l","4,8 l",1.735 kg,59 l,"10,2 s"
Lexus Is Is 300h Executive,33.550€,09/2020,3.000 km,223 cv en Madrid,Automática continua,4 puertas,5,223 cv,Gris oscuro,104 gr/m,Híbrido,SÍ,Profesional,Berlina,143 cm,468 cm,181 cm,450 l,200 km/h,"5,5 l","3,0 l","4,6 l",1.620 kg,66 l,"8,3 s"
Ford Mondeo 2.0tdci Titanium 150,14.800€,2017,91.520 km,"150 cv en Rioja, La",Automática,5 puertas,5,150 cv,Gris,109 gr/m,Diesel,SÍ,Profesional,Berlina,148 cm,487 cm,185 cm,550 l,215 km/h,"5,1 l","4,0 l","4,4 l",1.578 kg,63 l,"9,3 s"
Ford Mondeo 2.0tdci Titanium 150,13.900€,2016,159.000 km,150 cv en Sevilla,Manual,5 puertas,5,150 cv,Blanco,109 gr/m,Diesel,SÍ,Profesional,Berlina,148 cm,487 cm,185 cm,550 l,215 km/h,"5,1 l","4,0 l","4,4 l",1.578 kg,63 l,"9,3 s"
Bmw Serie 3 320d,19.900€,2015,63.000 km,184 cv en Burgos,Automática,4 puertas,5,184 cv,Gris,119 gr/m,Diesel,SÍ,Profesional,Berlina,143 cm,462 cm,181 cm,480 l,235 km/h,"5,8 l","3,8 l","4,5 l",1.420 kg,57 l,"7,5 s"
Bmw Serie 5 525d,5.900€,2007,339.000 km,197 cv en Jaen,Manual,4 puertas,5,197 cv,Gris,165 gr/m,Diesel,SÍ,Profesional,Berlina,147 cm,484 cm,185 cm,520 l,237 km/h,"8,2 l","5,0 l","6,2 l",1.655 kg,70 l,"7,6 s"
Opel Insignia 2.0cdti Cosmo 130,6.990€,2009,151.300 km,130 cv en Pontevedra,Manual,4 puertas,5,130 cv,Azul,154 gr/m,Diesel,SÍ,Profesional,Berlina,150 cm,483 cm,186 cm,500 l,205 km/h,"7,7 l","4,7 l","5,8 l",1.503 kg,70 l,"11,1 s"
Audi A5 Sportback 2.0tdi 150,18.499€,2014,138.000 km,150 cv en Jaen,Manual,5 puertas,4,150 cv,Negro,119 gr/m,Diesel,SÍ,Profesional,Berlina,139 cm,471 cm,185 cm,480 l,212 km/h,"5,4 l","4,0 l","4,5 l",1.590 kg,63 l,"9,4 s"
Lexus Is Is 300h Business,31.300€,2020,NUEVO,223 cv en Madrid,Automática continua,4 puertas,5,223 cv,Blanco,104 gr/m,Híbrido,SÍ,Profesional,Berlina,143 cm,468 cm,181 cm,450 l,200 km/h,"5,5 l","3,0 l","4,6 l",1.620 kg,66 l,"8,3 s"
Alfa Romeo Giulia 2.2 Diesel Executive Aut. 160,27.500€,01/2020,1 km,160 cv en Illes Balears,Automática secuencial,4 puertas,5,160 cv,Gris vesuvio,125 gr/m,Diesel,SÍ,Profesional,Berlina,144 cm,464 cm,186 cm,480 l,220 km/h,"5,9 l","4,2 l","4,9 l",1.430 kg,52 l,"8,2 s"
Opel Insignia 2.0cdti Ecof. S&s Business,8.500€,2014,100.899 km,120 cv en Zaragoza,Manual,5 puertas,5,120 cv,Negro,98 gr/m,Diesel,SÍ,Profesional,Berlina,150 cm,484 cm,186 cm,500 l,195 km/h,"4,6 l","3,3 l","3,7 l",1.538 kg,70 l,"11,9 s"
Audi A4 2.0tdi Design Edition 110kw,19.900€,2016,98.000 km,150 cv en Badajoz,Automática,4 puertas,5,150 cv,Marrón,106 gr/m,Diesel,SÍ,Profesional,Berlina,143 cm,473 cm,184 cm,480 l,221 km/h,"4,6 l","3,4 l","3,8 l",1.505 kg,40 l,"8,9 s"
Audi A4 2.0tdi Dpf 143,13.600€,2010,119.000 km,143 cv en Soria,Manual,4 puertas,5,143 cv,Gris,131 gr/m,Diesel,SÍ,Profesional,Berlina,143 cm,470 cm,183 cm,480 l,215 km/h,"6,5 l","4,3 l","5,1 l",1.540 kg,70 l,"9,4 s"
Audi A4 2.0tdi Design Edition S Tronic 110kw,19.800€,2016,63.000 km,150 cv en Zaragoza,Automática secuencial,4 puertas,5,150 cv,Gris,109 gr/m,Diesel,SÍ,Profesional,Berlina,143 cm,473 cm,184 cm,480 l,219 km/h,"4,8 l","3,6 l","4,0 l",1.540 kg,40 l,"8,7 s"
Tesla Model S 90d,59.900€,2017,60.000 km,381 cv en Sevilla,Automática,5 puertas,5,381 cv,Blanco,0 gr/m,Eléctrico,SÍ,Profesional,Berlina,145 cm,497 cm,196 cm,895 l,250 km/h,"0,0 l","0,0 l","0,0 l",1.620 kg,0 l,"4,4 s"
Bmw Serie 3 318d Gran Turismo (4.75),18.000€,2017,120.000 km,150 cv en Ciudad Real,Automática,5 puertas,5,150 cv,Marrón,121 gr/m,Diesel,SÍ,Profesional,Berlina,151 cm,482 cm,183 cm,520 l,210 km/h,"5,5 l","4,1 l","4,6 l",1.570 kg,57 l,"9,3 s"
Audi A4 2.0tdi Advanced Edition 110kw,16.500€,2015,102.000 km,150 cv en Tenerife,Automática,4 puertas,5,150 cv,Negro,104 gr/m,Diesel,SÍ,Profesional,Berlina,143 cm,473 cm,184 cm,480 l,221 km/h,"4,6 l","3,4 l","3,8 l",1.505 kg,40 l,"8,9 s"
