title,price,year,kms,city,gear,doors,seats,power,color,co2_emiss,fuel_type,warranty,dealer,chassis,height,length,width,trunk_vol,max_speed,urban_cons,xtrurban_cons,mixed_cons,weight,tank_vol,acceleration
Mini Countryman Mini Cooper Sd,11.390€,2011,96.284 km,143 cv en Madrid,Manual,5 puertas,5,143 cv,Gris,122 gr/m,Diesel,SÍ,Profesional,Todo Terreno,156 cm,411 cm,179 cm,350 l,198 km/h,"5,2 l","4,3 l","4,6 l",1.320 kg,47 l,"9,3 s"
Ssangyong Korando G15 Urban 4x2,19.500€,2020,22.000 km,163 cv en Jaen,Manual,5 puertas,5,163 cv,Blanco,156 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,162 cm,445 cm,187 cm,551 l,191 km/h,"7,1 l","3,8 l","5,5 l",1.405 kg,50 l,"0,0 s"
Hyundai Kona Hev 1.6 Gdi Dt Klass,20.280€,2020,NUEVO,141 cv en Madrid,Automática secuencial,5 puertas,5,141 cv,Negro,90 gr/m,Híbrido,SÍ,Profesional,Todo Terreno,157 cm,417 cm,180 cm,361 l,160 km/h,"0,0 l","0,0 l","0,0 l",1.376 kg,38 l,"11,2 s"
Ssangyong Korando G15 Line 4x2,19.800€,2021,200 km,163 cv en Jaen,Manual,5 puertas,5,163 cv,Gris,156 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,162 cm,445 cm,187 cm,551 l,191 km/h,"7,1 l","3,8 l","5,5 l",1.405 kg,50 l,"0,0 s"
Renault Kadjar 1.3 Tce Gpf Zen 103kw,14.590€,03/2019,38.503 km,140 cv,Manual,5 puertas,5,140 cv,Negro,131 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,161 cm,449 cm,184 cm,472 l,203 km/h,"7,4 l","5,0 l","5,9 l",1.442 kg,55 l,"10,4 s"
Dr Dr 3 Dr 3 1.5 Glp,15.900€,2019,1.350 km,106 cv en Alicante,Manual,5 puertas,5,106 cv,Blanco,157 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,157 cm,417 cm,176 cm,420 l,175 km/h,"9,5 l","6,6 l","7,7 l",1.215 kg,50 l,"11,5 s"
Dr Dr 4 Dr 4 1.6 Glp,17.900€,2019,46 km,114 cv en Alicante,Manual,5 puertas,5,114 cv,Rojo,150 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,166 cm,433 cm,177 cm,600 l,180 km/h,"9,4 l","6,3 l","7,4 l",1.320 kg,45 l,"10,5 s"
Dr Dr 5 Dr 5 Evo 1.6 Glp,16.900€,2019,0 km,126 cv en Alicante,Manual,5 puertas,5,126 cv,Beige,160 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,167 cm,442 cm,176 cm,430 l,175 km/h,"9,2 l","5,8 l","7,1 l",1.420 kg,55 l,"11,5 s"
Volkswagen Tiguan 2.0tdi Bmt Country 4motion 140,12.600€,2012,110.000 km,140 cv en Lleida,Manual,5 puertas,5,140 cv,Azul,150 gr/m,Diesel,SÍ,Profesional,Todo Terreno,170 cm,443 cm,181 cm,470 l,190 km/h,"6,9 l","5,1 l","5,8 l",1.651 kg,64 l,"6,9 s"
Nissan Qashqai 1.6dci Acenta 4x4-i,13.000€,2016,102.400 km,130 cv en Cadiz,Manual,5 puertas,5,130 cv,Blanco,129 gr/m,Diesel,SÍ,Profesional,Todo Terreno,160 cm,438 cm,181 cm,430 l,190 km/h,"5,6 l","4,5 l","4,9 l",1.518 kg,65 l,"10,5 s"
Mahindra Quanto 2.2 D 4x2,10.990€,2018,32.620 km,120 cv en Burgos,Manual,5 puertas,7,120 cv,Rojo,215 gr/m,Diesel,SÍ,Profesional,Todo Terreno,190 cm,399 cm,184 cm,0 l,0 km/h,"10,5 l","5,6 l","8,1 l",1.750 kg,55 l,"0,0 s"
Nissan Qashqai 1.6dci Acenta 4x2,14.300€,01/2016,52.577 km,130 cv en Illes Balears,Manual,5 puertas,5,130 cv,Blanco,116 gr/m,Diesel,SÍ,Profesional,Todo Terreno,159 cm,438 cm,181 cm,430 l,190 km/h,"5,2 l","3,9 l","4,4 l",1.419 kg,55 l,"9,9 s"
Land Rover Discovery 3.0td6 Hse Luxury Aut.,41.500€,2018,106.000 km,258 cv en Albacete,Automática secuencial,5 puertas,5,258 cv,Negro,189 gr/m,Diesel,SÍ,Profesional,Todo Terreno,185 cm,497 cm,207 cm,258 l,194 km/h,"8,3 l","6,5 l","7,2 l",2.230 kg,89 l,"9,4 s"
Porsche Cayenne S Aut.,48.500€,2016,69.999 km,421 cv en Cordoba,Automática secuencial,5 puertas,5,421 cv,Negro,223 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,171 cm,486 cm,194 cm,670 l,259 km/h,"12,4 l","7,8 l","9,5 l",2.085 kg,85 l,"5,5 s"
Lexus Ux Ux 250h Business 2wd,29.850€,10/2020,5.000 km,184 cv en Madrid,Automática continua,5 puertas,5,184 cv,Azul,96 gr/m,Híbrido,SÍ,Profesional,Todo Terreno,154 cm,450 cm,184 cm,320 l,177 km/h,"5,3 l","3,4 l","4,1 l",1.615 kg,43 l,"8,5 s"
Volkswagen Touareg 2.5tdi R5,9.900€,2008,149.000 km,174 cv en Malaga,Manual,5 puertas,5,174 cv,Negro,243 gr/m,Diesel,SÍ,Profesional,Todo Terreno,173 cm,475 cm,193 cm,555 l,188 km/h,"13,2 l","8,3 l","10,1 l",2.247 kg,100 l,"11,5 s"
Toyota Rav-4 Rav-4 2.5 Hybrid 2wd Advance,20.900€,2018,93.179 km,197 cv en Cadiz,Automática continua,5 puertas,5,197 cv,Blanco,122 gr/m,Híbrido,SÍ,Profesional,Todo Terreno,168 cm,461 cm,185 cm,547 l,185 km/h,"5,0 l","4,8 l","5,3 l",1.700 kg,56 l,"8,3 s"
Toyota Rav-4 Rav-4 2.5 Hybrid 2wd Advance,27.900€,2020,19.700 km,218 cv en Barcelona,Automática continua,5 puertas,5,218 cv,Gris,105 gr/m,Híbrido,SÍ,Profesional,Todo Terreno,169 cm,460 cm,186 cm,580 l,180 km/h,"4,7 l","4,7 l","4,6 l",1.645 kg,0 l,"8,4 s"
Peugeot 508 Rxh 508 Rxh 2.0hdi Hybrid4,14.250€,2014,131.225 km,200 cv en Madrid,Automática secuencial,5 puertas,5,200 cv,Blanco,104 gr/m,Híbrido,SÍ,Profesional,Todo Terreno,153 cm,482 cm,186 cm,400 l,213 km/h,"3,8 l","4,1 l","4,0 l",1.845 kg,70 l,"9,5 s"
Mercedes Clase Glk Glk 280 Aut.,15.970€,2011,118.800 km,231 cv en Valencia,Automática secuencial,5 puertas,5,231 cv,Verde,244 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,170 cm,453 cm,186 cm,450 l,210 km/h,"14,1 l","8,3 l","10,4 l",1.830 kg,74 l,"7,6 s"
Audi Q3 35 Tfsi Advanced,32.000€,02/2020,20 km,150 cv en Granada,Manual,5 puertas,5,150 cv,Gris,132 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,162 cm,448 cm,186 cm,530 l,211 km/h,"6,6 l","4,9 l","6,1 l",1.460 kg,60 l,"9,6 s"
Hyundai Tucson 1.6 Tgdi Klass Sky 4x2,24.500€,2020,1.500 km,177 cv en Malaga,Manual,5 puertas,5,177 cv,Gris,173 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,166 cm,448 cm,185 cm,513 l,205 km/h,"9,6 l","6,3 l","7,5 l",1.449 kg,62 l,"9,2 s"
Lexus Rx Rx 450h Business,60.200€,2020,NUEVO,313 cv en Madrid,Automática continua,5 puertas,5,313 cv,Negro,121 gr/m,Híbrido,SÍ,Profesional,Todo Terreno,164 cm,489 cm,190 cm,540 l,200 km/h,"5,2 l","5,2 l","5,2 l",2.200 kg,65 l,"7,7 s"
Kia Stonic 1.2 Cvvt Eco-dynamic Drive 84,12.900€,2020,6.000 km,84 cv en Sevilla,Manual,5 puertas,5,84 cv,Rojo,136 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,150 cm,414 cm,176 cm,332 l,165 km/h,"6,9 l","5,4 l","5,9 l",1.145 kg,45 l,"13,2 s"
Peugeot 3008 1.5bluehdi Allure S&s 130,25.190€,2020,NUEVO,130 cv en Madrid,Manual,5 puertas,5,130 cv,Gris,104 gr/m,Diesel,SÍ,Profesional,Todo Terreno,162 cm,445 cm,184 cm,520 l,192 km/h,"4,7 l","3,9 l","4,2 l",1.417 kg,53 l,"10,8 s"
Skoda Kodiaq 2.0tdi Ab Tech Ambition 4x2 Dsg 110kw,26.900€,2020,11.266 km,150 cv en Badajoz,Automática secuencial,5 puertas,5,150 cv,Blanco,119 gr/m,Diesel,SÍ,Profesional,Todo Terreno,168 cm,470 cm,188 cm,650 l,199 km/h,"5,8 l","4,6 l","5,0 l",1.677 kg,58 l,"9,9 s"
Bmw X1 Sdrive 18d,20.990€,2017,63.950 km,150 cv en Asturias,Manual,5 puertas,5,150 cv,Azul,120 gr/m,Diesel,SÍ,Profesional,Todo Terreno,160 cm,444 cm,182 cm,505 l,205 km/h,"5,3 l","4,2 l","4,6 l",1.505 kg,51 l,"9,3 s"
Land Rover Discovery 3.0td6 Hse Luxury Aut.,42.995€,2018,108.000 km,258 cv en Albacete,Automática secuencial,5 puertas,5,258 cv,Gris,189 gr/m,Diesel,SÍ,Profesional,Todo Terreno,185 cm,497 cm,207 cm,258 l,194 km/h,"8,3 l","6,5 l","7,2 l",2.230 kg,89 l,"9,4 s"
Renault Kadjar 1.2 Tce Energy Zen 97kw,11.500€,2015,99.000 km,130 cv en Madrid,Manual,5 puertas,5,130 cv,Azul,126 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,161 cm,445 cm,184 cm,472 l,192 km/h,"6,8 l","4,9 l","5,6 l",1.306 kg,55 l,"10,1 s"
Nissan X-trail X-trail 1.6 Dci 360 4x2,13.950€,2015,146.000 km,130 cv en Madrid,Manual,5 puertas,5,130 cv,Negro,133 gr/m,Diesel,SÍ,Profesional,Todo Terreno,172 cm,464 cm,183 cm,445 l,188 km/h,"5,8 l","4,6 l","5,1 l",1.500 kg,60 l,"10,5 s"
Seat Tarraco 1.5 Tsi S&s Style 150,23.593€,2021,NUEVO,150 cv en Barcelona,Manual,5 puertas,5,150 cv,Negro,132 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,167 cm,474 cm,184 cm,760 l,201 km/h,"6,7 l","5,2 l","5,8 l",1.576 kg,58 l,"9,7 s"
Bmw X1 Sdrive 18d,19.900€,09/2017,70.000 km,150 cv en Leon,Manual,5 puertas,5,150 cv,Alpinweiß (sólido),120 gr/m,Diesel,SÍ,Profesional,Todo Terreno,160 cm,444 cm,182 cm,505 l,205 km/h,"5,3 l","4,2 l","4,6 l",1.505 kg,51 l,"9,3 s"
Volvo Xc90 Xc90 D4 Momentum 5pl. Aut.,32.900€,06/2016,30.000 km,190 cv en Ciudad Real,Automática secuencial,5 puertas,5,190 cv,Azul,136 gr/m,Diesel,SÍ,Profesional,Todo Terreno,178 cm,495 cm,192 cm,314 l,0 km/h,"5,8 l","4,9 l","5,2 l",2.009 kg,71 l,"0,0 s"
Ssangyong Tivoli G12 Glp Urban 4x2,15.750€,2021,NUEVO,128 cv en Jaen,Manual,5 puertas,5,128 cv,Rojo,130 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,161 cm,423 cm,181 cm,427 l,181 km/h,"0,0 l","0,0 l","0,0 l",1.294 kg,50 l,"0,0 s"
Ford Kuga 1.5 Ecob. Auto S&s Trend+ 4x2 120,17.000€,2019,30.940 km,120 cv en Sevilla,Manual,5 puertas,5,120 cv,Blanco,156 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,169 cm,452 cm,184 cm,456 l,180 km/h,"7,8 l","5,3 l","6,2 l",1.579 kg,60 l,"12,6 s"
Volkswagen Tiguan 2.0tdi Sport 4motion Dsg 140kw,22.990€,2017,127.000 km,190 cv en Zaragoza,Automática secuencial,5 puertas,5,190 cv,Gris,141 gr/m,Diesel,SÍ,Profesional,Todo Terreno,164 cm,449 cm,184 cm,615 l,212 km/h,"7,2 l","3,9 l","5,6 l",1.723 kg,58 l,"7,9 s"
Bmw X3 Xdrive 30da,17.800€,03/2014,307.548 km,258 cv en Zamora,Automática secuencial,5 puertas,5,258 cv,Blanco,156 gr/m,Diesel,SÍ,Profesional,Todo Terreno,166 cm,466 cm,188 cm,550 l,232 km/h,"6,2 l","5,4 l","5,7 l",1.820 kg,67 l,"5,9 s"
Volkswagen Tiguan 1.4tsi Sport 4x4 160,15.900€,2014,129.900 km,160 cv en Malaga,Manual,5 puertas,5,160 cv,Azul,178 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,170 cm,443 cm,181 cm,470 l,198 km/h,"9,6 l","6,5 l","7,6 l",1.631 kg,64 l,"9,2 s"
Mercedes Clase Gla Gla 200cdi Amg Line,22.990€,2015,39.855 km,136 cv en Valencia,Manual,5 puertas,5,136 cv,Gris,110 gr/m,Diesel,SÍ,Profesional,Todo Terreno,149 cm,442 cm,180 cm,421 l,205 km/h,"5,4 l","3,8 l","4,4 l",1.505 kg,50 l,"10,0 s"
Opel Mokka X 1.4t S&s Selective 4x2,14.950€,2018,35.500 km,140 cv en Huelva,Manual,5 puertas,5,140 cv,Azul,147 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,166 cm,427 cm,178 cm,356 l,196 km/h,"7,5 l","5,0 l","5,9 l",1.355 kg,52 l,"9,9 s"
Mini Countryman Mini Cooper D,10.900€,2012,160.000 km,112 cv en Navarra,Manual,5 puertas,5,112 cv,Rojo,111 gr/m,Diesel,SÍ,Profesional,Todo Terreno,154 cm,410 cm,179 cm,350 l,186 km/h,"4,7 l","3,9 l","4,2 l",1.310 kg,47 l,"10,9 s"
Nissan Qashqai 1.6 Dig-t N-connecta 4x2,22.250€,01/2019,44 km,163 cv en Alicante,Manual,5 puertas,5,163 cv,Azul ultramar metalizado,134 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,159 cm,439 cm,181 cm,430 l,200 km/h,"7,4 l","4,8 l","5,8 l",1.369 kg,65 l,"8,9 s"
Fiat 500x 500x 1.6 E-torq S&s Urban 4x2,15.000€,2019,14.000 km,110 cv en Tenerife,Manual,5 puertas,5,110 cv,Blanco,152 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,160 cm,425 cm,180 cm,350 l,180 km/h,"8,4 l","5,8 l","6,7 l",1.275 kg,48 l,"11,5 s"
Nissan Qashqai 1.3 Dig-t N-connecta 4x2 103kw,21.600€,01/2019,3.874 km,140 cv en Alicante,Manual,5 puertas,5,140 cv,Plata metalizado,122 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,159 cm,439 cm,181 cm,430 l,193 km/h,"6,7 l","4,6 l","5,3 l",1.300 kg,55 l,"10,5 s"
Nissan Qashqai 1.3 Dig-t N-connecta 4x2 103kw,20.450€,01/2019,14.433 km,140 cv en Alicante,Manual,5 puertas,5,140 cv,Blanco perlado,122 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,159 cm,439 cm,181 cm,430 l,193 km/h,"6,7 l","4,6 l","5,3 l",1.300 kg,55 l,"10,5 s"
Nissan Qashqai 1.3 Dig-t N-connecta 4x2 103kw,20.450€,01/2019,12.335 km,140 cv en Alicante,Manual,5 puertas,5,140 cv,Blanco perlado,122 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,159 cm,439 cm,181 cm,430 l,193 km/h,"6,7 l","4,6 l","5,3 l",1.300 kg,55 l,"10,5 s"
Hyundai Kona 1.0 Tgdi Tecno 2c Red 4x2,17.299€,01/2020,23.114 km,120 cv en Cadiz,Manual,5 puertas,5,120 cv,Blanco,121 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,157 cm,417 cm,180 cm,361 l,181 km/h,"6,0 l","4,7 l","5,2 l",1.233 kg,50 l,"12,0 s"
Fiat 500x 500x 2.0mjt Cross 4x4 103kw,17.900€,08/2018,10.811 km,140 cv en Valencia,Manual,5 puertas,5,140 cv,Gris oscuro,130 gr/m,Diesel,SÍ,Profesional,Todo Terreno,162 cm,427 cm,180 cm,350 l,190 km/h,"5,8 l","4,4 l","4,9 l",1.430 kg,48 l,"9,5 s"
Volvo Xc60 Xc60 D3 Kinetic Aut. 150,19.900€,02/2016,118.000 km,150 cv en Ciudad Real,Automática secuencial,5 puertas,5,150 cv,Negro,124 gr/m,Diesel,SÍ,Profesional,Todo Terreno,171 cm,464 cm,189 cm,490 l,190 km/h,"5,5 l","4,3 l","4,7 l",1.727 kg,70 l,"10,0 s"
Seat Arona 1.0 Tsi Ecomotive S&s Reference 95,12.900€,2019,23.020 km,95 cv en Burgos,Manual,5 puertas,5,95 cv,Naranja,107 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,155 cm,414 cm,178 cm,400 l,182 km/h,"5,6 l","4,2 l","4,7 l",1.164 kg,40 l,"11,5 s"
Citroen C4 Aircross 1.6hdi S&s Exclusive 2wd 115,10.500€,2014,129.052 km,114 cv en Burgos,Manual,5 puertas,5,114 cv,Gris,119 gr/m,Diesel,SÍ,Profesional,Todo Terreno,163 cm,434 cm,180 cm,419 l,182 km/h,"5,2 l","4,2 l","4,6 l",1.390 kg,60 l,"10,8 s"
Nissan Qashqai Q+2 2.0 Tekna 4x2,8.000€,2008,159.000 km,140 cv en Tenerife,Manual,5 puertas,7,140 cv,Negro,197 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,165 cm,453 cm,178 cm,0 l,190 km/h,"11,1 l","6,7 l","8,4 l",1.476 kg,65 l,"0,0 s"
Volkswagen Tiguan 2.0tdi Advance 4motion 110kw,24.495€,2018,80.000 km,150 cv en Sevilla,Manual,5 puertas,5,150 cv,Gris,136 gr/m,Diesel,SÍ,Profesional,Todo Terreno,164 cm,449 cm,184 cm,615 l,204 km/h,"6,7 l","3,6 l","5,2 l",1.660 kg,58 l,"9,3 s"
Bmw X3 Xdrive 20da,43.700€,06/2019,20.176 km,190 cv en Huelva,Automática secuencial,5 puertas,5,190 cv,Gris plata,140 gr/m,Diesel,SÍ,Profesional,Todo Terreno,168 cm,471 cm,189 cm,550 l,213 km/h,"5,9 l","5,0 l","5,3 l",1.750 kg,60 l,"8,0 s"
Nissan Qashqai 1.5dci Acenta 4x2,15.000€,2016,131.670 km,110 cv en Cadiz,Manual,5 puertas,5,110 cv,Rojo,99 gr/m,Diesel,SÍ,Profesional,Todo Terreno,159 cm,438 cm,181 cm,430 l,182 km/h,"4,2 l","3,6 l","3,8 l",1.385 kg,55 l,"11,9 s"
Volkswagen Tiguan 1.4tsi Fd Advance Bmt,10.500€,2010,148.000 km,150 cv en Malaga,Manual,5 puertas,5,150 cv,Negro,156 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,169 cm,443 cm,181 cm,470 l,197 km/h,"8,5 l","5,7 l","6,7 l",1.510 kg,64 l,"9,3 s"
Nissan Juke 1.2 Dig-t Acenta 4x2 115,9.495€,2015,70.000 km,115 cv en Illes Balears,Manual,5 puertas,5,115 cv,Blanco,128 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,157 cm,414 cm,177 cm,354 l,178 km/h,"6,9 l","4,9 l","5,6 l",1.236 kg,46 l,"10,8 s"
Nissan Qashqai 1.5dci Visia 4x2,8.300€,2012,136.000 km,110 cv en Asturias,Manual,5 puertas,5,110 cv,Gris,129 gr/m,Diesel,SÍ,Profesional,Todo Terreno,162 cm,433 cm,178 cm,400 l,176 km/h,"5,8 l","4,4 l","4,9 l",1.418 kg,65 l,"12,7 s"
Peugeot 5008 1.6bluehdi S&s Active Eat6 120,22.900€,2018,27.596 km,120 cv en Madrid,Manual,5 puertas,7,120 cv,Gris,112 gr/m,Diesel,SÍ,Profesional,Todo Terreno,165 cm,464 cm,184 cm,780 l,185 km/h,"4,9 l","4,0 l","4,3 l",1.455 kg,56 l,"11,6 s"
Land Rover Range Rover Evoque 2.2l Sd4 Prestige 4x4 190 Aut.,29.000€,2015,110.000 km,190 cv en Badajoz,Automática secuencial,5 puertas,5,190 cv,Negro,159 gr/m,Diesel,SÍ,Profesional,Todo Terreno,164 cm,436 cm,197 cm,575 l,195 km/h,"7,2 l","5,3 l","6,0 l",1.685 kg,57 l,"8,5 s"
Mazda Cx-5 Cx-5 2.2de Style + Navegador 2wd,16.500€,2014,110.000 km,150 cv en Sevilla,Manual,5 puertas,5,150 cv,Rojo,119 gr/m,Diesel,SÍ,Profesional,Todo Terreno,171 cm,454 cm,184 cm,463 l,202 km/h,"5,9 l","3,6 l","4,5 l",1.445 kg,56 l,"9,2 s"
Nissan Qashqai 1.3 Dig-t Acenta 4x2 103kw,19.900€,2019,10.000 km,140 cv en Sevilla,Manual,5 puertas,5,140 cv,Gris,0 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,159 cm,439 cm,181 cm,430 l,193 km/h,"0,0 l","0,0 l","0,0 l",1.300 kg,55 l,"10,5 s"
Mercedes Clase Glc Glc 220d 4matic Aut.,34.900€,2016,49.000 km,170 cv en Navarra,Automática secuencial,5 puertas,5,170 cv,Blanco,129 gr/m,Diesel,SÍ,Profesional,Todo Terreno,164 cm,466 cm,189 cm,550 l,210 km/h,"5,5 l","4,7 l","5,0 l",1.845 kg,57 l,"8,3 s"
Ford Kuga 2.0tdci Titanium 4x4 163,13.500€,2013,132.000 km,163 cv en Navarra,Manual,5 puertas,5,163 cv,Blanco,154 gr/m,Diesel,SÍ,Profesional,Todo Terreno,169 cm,452 cm,184 cm,456 l,197 km/h,"7,2 l","5,1 l","5,9 l",1.692 kg,60 l,"9,9 s"
Audi Q5 2.0tdi Ultra S Line Edition 150,25.500€,2016,50.200 km,150 cv en Albacete,Manual,5 puertas,5,150 cv,Blanco,129 gr/m,Diesel,SÍ,Profesional,Todo Terreno,163 cm,463 cm,190 cm,540 l,192 km/h,"5,5 l","4,6 l","4,9 l",1.755 kg,75 l,"10,9 s"
Peugeot 2008 1.6 Bluehdi Style 100,11.500€,05/2017,103.000 km,100 cv en Sevilla,Manual,5 puertas,5,100 cv,Gris,97 gr/m,Diesel,SÍ,Profesional,Todo Terreno,156 cm,416 cm,174 cm,360 l,180 km/h,"4,4 l","3,3 l","3,7 l",1.165 kg,50 l,"11,3 s"
Peugeot 3008 1.2 S&s Puretech Allure Eat8 130,23.300€,01/2020,7.003 km,130 cv en Alicante,Automática secuencial,5 puertas,5,130 cv,5,117 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,162 cm,445 cm,184 cm,520 l,188 km/h,"6,1 l","4,6 l","5,1 l",1.320 kg,53 l,"9,7 s"
Renault Kadjar 1.5dci Energy Zen Edc 81kw,15.700€,02/2017,53.772 km,110 cv en Vizcaya,Automática secuencial,5 puertas,5,110 cv,Gris,99 gr/m,Diesel,SÍ,Profesional,Todo Terreno,161 cm,445 cm,184 cm,472 l,181 km/h,"3,8 l","3,8 l","3,8 l",1.407 kg,55 l,"11,7 s"
Land Rover Range Rover Evoque 2.0td4 Se Dynamic 4wd Aut. 150,26.900€,06/2016,103.000 km,150 cv en Malaga,Automática secuencial,5 puertas,5,150 cv,Gris,134 gr/m,Diesel,SÍ,Profesional,Todo Terreno,166 cm,437 cm,209 cm,575 l,180 km/h,"6,6 l","3,6 l","5,1 l",1.675 kg,63 l,"10,0 s"
Bmw X1 Sdrive 18da,19.600€,2016,87.963 km,150 cv en Zaragoza,Manual,5 puertas,5,150 cv,Blanco,114 gr/m,Diesel,SÍ,Profesional,Todo Terreno,160 cm,444 cm,182 cm,505 l,205 km/h,"5,1 l","3,9 l","4,3 l",1.470 kg,51 l,"9,2 s"
Seat Ateca 1.6tdi Cr S&s Ecomotive Style,16.390€,2016,92.130 km,115 cv en Zaragoza,Manual,5 puertas,5,115 cv,Negro,115 gr/m,Diesel,SÍ,Profesional,Todo Terreno,160 cm,436 cm,184 cm,510 l,184 km/h,"5,0 l","4,1 l","4,4 l",1.375 kg,50 l,"11,5 s"
Hyundai Tucson 1.6crdi 48v Sle 4x2,22.895€,07/2020,7.333 km,116 cv en Cadiz,Manual,5 puertas,5,116 cv,Blanco,110 gr/m,Diesel,SÍ,Profesional,Todo Terreno,166 cm,448 cm,185 cm,513 l,175 km/h,"4,2 l","4,1 l","4,2 l",1.425 kg,62 l,"11,8 s"
Mercedes Clase Gle Gle 350d 4matic Aut.,56.900€,2017,55.600 km,258 cv en Tenerife,Automática secuencial,5 puertas,5,258 cv,Blanco,191 gr/m,Diesel,SÍ,Profesional,Todo Terreno,180 cm,482 cm,194 cm,690 l,225 km/h,"8,8 l","6,8 l","7,5 l",2.175 kg,93 l,"7,1 s"
Nissan Qashqai 1.5dci N-connecta 4x2,18.500€,2018,28.900 km,110 cv en Albacete,Manual,5 puertas,5,110 cv,Azul,99 gr/m,Diesel,SÍ,Profesional,Todo Terreno,159 cm,439 cm,181 cm,430 l,182 km/h,"4,2 l","3,6 l","3,8 l",1.379 kg,55 l,"11,9 s"
Peugeot 2008 1.5 Bluehdi S&s Style 100,10.900€,01/2018,69.942 km,100 cv en Alicante,Manual,5 puertas,5,100 cv,Blanco banquise,98 gr/m,Diesel,SÍ,Profesional,Todo Terreno,157 cm,416 cm,174 cm,360 l,182 km/h,"4,4 l","3,4 l","4,0 l",1.235 kg,45 l,"10,6 s"
Mercedes Clase Gla Gla 250e,46.300€,10/2020,1.500 km,218 cv en Barcelona,Automática secuencial,5 puertas,5,218 cv,Blanco,38 gr/m,Híbrido,SÍ,Profesional,Todo Terreno,161 cm,441 cm,183 cm,385 l,220 km/h,"0,0 l","0,0 l","1,6 l",1.775 kg,35 l,"7,1 s"
Alfa Romeo Stelvio 2.2 Super Q4 210 Aut.,29.990€,2017,78.000 km,210 cv en Jaen,Automática secuencial,5 puertas,5,210 cv,Negro,127 gr/m,Diesel,SÍ,Profesional,Todo Terreno,167 cm,469 cm,190 cm,525 l,215 km/h,"5,5 l","4,4 l","4,8 l",1.659 kg,58 l,"6,6 s"
Ford Kuga 2.5 Duratec Phev St-line 4x2,34.995€,01/2020,2.668 km,"225 cv en Coruña, A",Automática secuencial,5 puertas,5,225 cv,Blanco platinum,26 gr/m,Híbrido,SÍ,Profesional,Todo Terreno,168 cm,461 cm,188 cm,405 l,200 km/h,"0,0 l","0,0 l","1,2 l",1.773 kg,45 l,"9,2 s"
Bmw X1 Sdrive 18da,19.900€,2016,70.355 km,150 cv en Asturias,Automática secuencial,5 puertas,5,150 cv,Negro,114 gr/m,Diesel,SÍ,Profesional,Todo Terreno,160 cm,444 cm,182 cm,505 l,205 km/h,"5,1 l","3,9 l","4,3 l",1.470 kg,51 l,"9,2 s"
Nissan Qashqai 1.6dci N-connecta 4x2,17.900€,03/2018,49.000 km,130 cv en Ciudad Real,Manual,5 puertas,5,130 cv,Rojo,120 gr/m,Diesel,SÍ,Profesional,Todo Terreno,159 cm,438 cm,181 cm,430 l,190 km/h,"5,2 l","4,3 l","4,6 l",1.419 kg,55 l,"9,9 s"
Mazda Cx-30 Cx-30 1.8 Skyactiv-d Zenith 2wd 85kw,26.300€,2020,15 km,116 cv en Pontevedra,Manual,5 puertas,5,116 cv,Rojo,116 gr/m,Diesel,SÍ,Profesional,Todo Terreno,154 cm,440 cm,180 cm,430 l,183 km/h,"5,1 l","4,1 l","4,4 l",1.447 kg,48 l,"10,8 s"
Volkswagen Tiguan 2.0tdi Bmt T1 4x2 110,15.900€,10/2014,48.786 km,110 cv,Manual,5 puertas,5,110 cv,Azul,130 gr/m,Diesel,SÍ,Profesional,Todo Terreno,170 cm,443 cm,181 cm,470 l,175 km/h,"6,3 l","4,8 l","5,3 l",1.543 kg,64 l,"11,9 s"
