title,price,year,kms,city,gear,doors,seats,power,color,co2_emiss,fuel_type,warranty,dealer,chassis,height,length,width,trunk_vol,max_speed,urban_cons,xtrurban_cons,mixed_cons,weight,tank_vol,acceleration
Toyota Yaris Hsd 1.5 City,9.500€,2016,40.000 km,100 cv en Madrid,"Automática continua, secuencial",5 puertas,5,100 cv,Blanco,75 gr/m,Híbrido,SÍ,Profesional,Berlina,151 cm,389 cm,170 cm,286 l,165 km/h,"3,1 l","3,3 l","3,3 l",1.025 kg,36 l,"11,8 s"
Mercedes Clase A A 35 Amg 4matic+ 7g-dct,43.890€,2019,24.000 km,306 cv en Salamanca,Automática secuencial,5 puertas,5,306 cv,Blanco,167 gr/m,Gasolina,SÍ,Profesional,Berlina,141 cm,444 cm,180 cm,370 l,250 km/h,"9,3 l","6,1 l","7,3 l",1.555 kg,51 l,"4,7 s"
Mercedes Clase A A 250e 8g-dct,35.900€,2020,1.500 km,218 cv en Tenerife,Automática secuencial,5 puertas,5,218 cv,Gris,32 gr/m,Híbrido,SÍ,Profesional,Berlina,145 cm,442 cm,180 cm,310 l,235 km/h,"0,0 l","0,0 l","1,4 l",1.680 kg,35 l,"6,6 s"
Toyota Yaris 1.5 Active,8.800€,2017,59.841 km,111 cv en Cadiz,Manual,3 puertas,5,111 cv,Blanco,116 gr/m,Gasolina,SÍ,Profesional,Berlina,151 cm,395 cm,170 cm,286 l,175 km/h,"6,5 l","4,3 l","5,1 l",1.045 kg,42 l,"11,0 s"
Honda Insight 1.3i-vtec Ima Elegance,6.500€,2011,114.000 km,98 cv en Malaga,Automática continua,5 puertas,5,98 cv,Gris,101 gr/m,Híbrido,SÍ,Profesional,Berlina,143 cm,440 cm,170 cm,408 l,182 km/h,"4,6 l","4,2 l","4,4 l",1.204 kg,40 l,"12,5 s"
Volkswagen Polo 1.0 Tsi Sport 70kw,8.990€,2017,53.000 km,"95 cv en Palmas, Las",Manual,5 puertas,5,95 cv,Blanco,106 gr/m,Gasolina,SÍ,Profesional,Berlina,146 cm,405 cm,175 cm,355 l,187 km/h,"5,5 l","4,0 l","4,6 l",1.145 kg,40 l,"10,8 s"
Dacia Sandero 1.0 Ambiance 55kw,5.990€,2018,33.600 km,"75 cv en Palmas, Las",Manual,5 puertas,5,75 cv,Blanco,117 gr/m,Gasolina,SÍ,Profesional,Berlina,152 cm,406 cm,173 cm,320 l,0 km/h,"6,8 l","3,7 l","5,3 l",969 kg,50 l,"0,0 s"
Seat Ibiza 1.2 Tsi Style,5.890€,2016,85.731 km,"90 cv en Palmas, Las",Manual,5 puertas,5,90 cv,Gris,116 gr/m,Gasolina,SÍ,Profesional,Berlina,145 cm,406 cm,169 cm,292 l,184 km/h,"6,4 l","4,0 l","4,9 l",1.089 kg,45 l,"10,7 s"
Hyundai Accent 1.4,2.950€,2006,13.500 km,"97 cv en Palmas, Las",Manual,4 puertas,5,97 cv,Gris,146 gr/m,Gasolina,SÍ,Profesional,Berlina,147 cm,428 cm,170 cm,390 l,177 km/h,"8,0 l","5,1 l","6,2 l",1.058 kg,45 l,"12,3 s"
Alfa Romeo Giulietta 1.7 Tbi Quadrifoglio Verde,10.500€,2012,160.000 km,235 cv en Alicante,Manual,5 puertas,5,235 cv,Negro,177 gr/m,Gasolina,SÍ,Profesional,Berlina,147 cm,435 cm,180 cm,350 l,242 km/h,"10,8 l","5,8 l","7,6 l",1.395 kg,60 l,"6,8 s"
Seat Ibiza 1.2 Tsi Reference 85,4.990€,2013,125.000 km,"85 cv en Palmas, Las",Manual,5 puertas,5,85 cv,Blanco,119 gr/m,Gasolina,SÍ,Profesional,Berlina,145 cm,406 cm,169 cm,292 l,180 km/h,"6,5 l","4,4 l","5,1 l",1.090 kg,45 l,"11,3 s"
Volkswagen Polo 1.0 Tsi Advance 70kw,9.250€,2018,56.000 km,"95 cv en Palmas, Las",Manual,5 puertas,5,95 cv,Blanco,104 gr/m,Gasolina,SÍ,Profesional,Berlina,146 cm,405 cm,175 cm,355 l,187 km/h,"5,5 l","4,0 l","4,6 l",1.145 kg,40 l,"10,8 s"
Volkswagen Polo 1.0 Tsi Advance 70kw,9.900€,2018,44.500 km,95 cv en Tenerife,Manual,5 puertas,5,95 cv,Azul,104 gr/m,Gasolina,SÍ,Profesional,Berlina,146 cm,405 cm,175 cm,355 l,187 km/h,"5,5 l","4,0 l","4,6 l",1.145 kg,40 l,"10,8 s"
Seat León 2.0 Tsi S&s Cupra 300,25.900€,05/2019,12.000 km,300 cv en Barcelona,Manual,5 puertas,5,300 cv,,158 gr/m,Gasolina,SÍ,Profesional,Berlina,144 cm,428 cm,182 cm,380 l,250 km/h,"9,0 l","5,7 l","6,9 l",1.395 kg,50 l,"5,8 s"
Skoda Rapid 1.0 Tsi Ambition 70kw,11.350€,05/2019,8.600 km,95 cv en Barcelona,Manual,5 puertas,5,95 cv,Plateado,106 gr/m,Gasolina,SÍ,Profesional,Berlina,146 cm,448 cm,171 cm,550 l,187 km/h,"5,3 l","4,0 l","4,5 l",1.170 kg,55 l,"11,0 s"
Citroen C3 1.2 Puretech Feel Edition 82,4.900€,2016,86.644 km,"82 cv en Palmas, Las",Manual,5 puertas,5,82 cv,Blanco,107 gr/m,Gasolina,SÍ,Profesional,Berlina,152 cm,394 cm,173 cm,300 l,174 km/h,"5,6 l","4,1 l","4,6 l",980 kg,50 l,"12,3 s"
Peugeot 207 1.4hdi Confort,3.850€,2009,70.000 km,70 cv en Barcelona,Manual,5 puertas,5,70 cv,Blanco,110 gr/m,Diesel,SÍ,Profesional,Berlina,147 cm,403 cm,175 cm,310 l,166 km/h,"5,5 l","3,7 l","4,3 l",1.178 kg,50 l,"15,1 s"
Toyota Auris 90d Active,9.900€,2016,69.432 km,90 cv en Cadiz,Manual,5 puertas,5,90 cv,Azul,105 gr/m,Diesel,SÍ,Profesional,Berlina,148 cm,433 cm,176 cm,360 l,180 km/h,"4,6 l","3,6 l","4,0 l",1.200 kg,50 l,"12,5 s"
Nissan Micra 1.2 Acenta,4.990€,2015,130.000 km,"80 cv en Palmas, Las",Manual,5 puertas,5,80 cv,Blanco,115 gr/m,Gasolina,SÍ,Profesional,Berlina,152 cm,383 cm,167 cm,265 l,170 km/h,"6,1 l","4,3 l","5,0 l",925 kg,41 l,"13,7 s"
Opel Astra 1.2t S-s Elegance 145,17.700€,12/2019,529 km,145 cv en Valencia,Manual,5 puertas,5,145 cv,Negro,99 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,437 cm,181 cm,370 l,220 km/h,"5,2 l","3,8 l","4,3 l",1.205 kg,48 l,"9,4 s"
Audi A3 Sportback 1.6tdi Attraction,9.000€,2011,137.000 km,105 cv en Lleida,Manual,5 puertas,5,105 cv,Gris,112 gr/m,Diesel,SÍ,Profesional,Berlina,142 cm,429 cm,177 cm,350 l,194 km/h,"5,1 l","3,8 l","4,2 l",1.320 kg,55 l,"11,7 s"
Ford Fiesta 1.0 Ecoboost S-s Trend+ 100,11.400€,2018,20.157 km,100 cv en Alicante,Manual,5 puertas,5,100 cv,Blanco,110 gr/m,Gasolina,SÍ,Profesional,Berlina,148 cm,404 cm,174 cm,292 l,183 km/h,"5,4 l","3,6 l","4,3 l",1.101 kg,42 l,"10,5 s"
Citroen C4 1.6 Vti White Attraction,7.600€,2015,19.000 km,120 cv en Avila,Manual,5 puertas,5,120 cv,Blanco,143 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,433 cm,179 cm,380 l,193 km/h,"8,8 l","4,7 l","6,2 l",1.205 kg,60 l,"10,8 s"
Seat León 2.0 Fsi Sport-up,6.790€,2006,96.000 km,150 cv en Madrid,Manual,5 puertas,5,150 cv,Negro,190 gr/m,Gasolina,SÍ,Profesional,Berlina,146 cm,432 cm,177 cm,341 l,208 km/h,"11,1 l","6,1 l","7,9 l",1.260 kg,55 l,"8,8 s"
Hyundai I20 I20 1.2 Mpi Link,6.490€,2017,78.000 km,"85 cv en Palmas, Las",Manual,5 puertas,5,85 cv,Blanco,112 gr/m,Gasolina,SÍ,Profesional,Berlina,147 cm,404 cm,173 cm,326 l,170 km/h,"6,0 l","4,1 l","4,8 l",1.040 kg,50 l,"13,1 s"
Toyota Auris 130 Active,7.950€,2013,145.000 km,132 cv en Madrid,Manual,5 puertas,5,132 cv,Blanco,138 gr/m,Gasolina,SÍ,Profesional,Berlina,146 cm,428 cm,176 cm,360 l,200 km/h,"7,9 l","4,8 l","5,9 l",1.190 kg,50 l,"10,0 s"
Mini Mini Cooper,14.900€,2018,27.254 km,136 cv en Asturias,Manual,5 puertas,5,136 cv,Gris,123 gr/m,Gasolina,SÍ,Profesional,Berlina,143 cm,398 cm,173 cm,278 l,207 km/h,"5,9 l","4,0 l","4,7 l",1.145 kg,40 l,"8,2 s"
Ford Focus 1.0 Ecoboost Auto-s&s Business 125,10.500€,2017,49.000 km,125 cv en Navarra,Manual,5 puertas,5,125 cv,,108 gr/m,Gasolina,SÍ,Profesional,Berlina,148 cm,436 cm,182 cm,363 l,0 km/h,"5,7 l","4,1 l","4,7 l",1.205 kg,55 l,"11,0 s"
Seat Ibiza 1.0 Ecotsi S&s Style 95,8.900€,2016,52.000 km,95 cv en Zaragoza,Manual,5 puertas,5,95 cv,Naranja,101 gr/m,Gasolina,SÍ,Profesional,Berlina,145 cm,406 cm,169 cm,292 l,187 km/h,"5,1 l","3,8 l","4,3 l",1.095 kg,45 l,"10,4 s"
Peugeot 308 1.6 Bluehdi Business Line 100,9.950€,2017,85.700 km,100 cv en Huelva,Manual,5 puertas,5,100 cv,Blanco,94 gr/m,Diesel,SÍ,Profesional,Berlina,146 cm,425 cm,180 cm,420 l,186 km/h,"4,3 l","3,2 l","3,6 l",1.260 kg,53 l,"11,3 s"
Volkswagen Polo 1.0 Advance 55kw,8.990€,2018,54.000 km,75 cv en Granada,Manual,5 puertas,5,75 cv,Gris,108 gr/m,Gasolina,SÍ,Profesional,Berlina,146 cm,405 cm,175 cm,355 l,164 km/h,"6,0 l","4,1 l","4,8 l",1.105 kg,40 l,"15,5 s"
Toyota Yaris 1.5 Active,11.490€,2019,7.074 km,"111 cv en Palmas, Las",Manual,5 puertas,5,111 cv,Gris,116 gr/m,Gasolina,SÍ,Profesional,Berlina,151 cm,395 cm,170 cm,286 l,175 km/h,"6,5 l","4,3 l","5,1 l",1.045 kg,42 l,"11,0 s"
Volkswagen Golf 1.4 Tgi Bm Advance,10.950€,2016,113.000 km,110 cv en Barcelona,Manual,5 puertas,5,110 cv,Azul,96 gr/m,Gasolina,SÍ,Profesional,Berlina,145 cm,426 cm,180 cm,380 l,194 km/h,"6,8 l","4,4 l","5,3 l",1.382 kg,50 l,"10,9 s"
Audi A3 Sportback 35 Tfsi S Line,27.100€,09/2020,65 km,150 cv en Granada,Manual,5 puertas,5,150 cv,Negro,115 gr/m,Gasolina,SÍ,Profesional,Berlina,145 cm,434 cm,182 cm,380 l,224 km/h,"6,3 l","4,1 l","4,9 l",1.355 kg,50 l,"8,4 s"
Volkswagen Golf 2.0 Tsi Gti Performance 180kw,27.999€,2018,45.000 km,245 cv en Toledo,Manual,3 puertas,5,245 cv,Blanco,155 gr/m,Gasolina,SÍ,Profesional,Berlina,148 cm,427 cm,179 cm,380 l,250 km/h,"8,6 l","5,3 l","6,5 l",1.387 kg,50 l,"6,2 s"
Volkswagen Golf 1.5 Tsi Life 96kw,21.990€,2020,56 km,130 cv en Pontevedra,Manual,5 puertas,5,130 cv,Azul,116 gr/m,Gasolina,SÍ,Profesional,Berlina,146 cm,428 cm,179 cm,380 l,214 km/h,"6,2 l","3,9 l","5,1 l",1.315 kg,50 l,"9,2 s"
Volkswagen Golf 1.5 Tsi Life 96kw,21.900€,2020,4.900 km,130 cv en Pontevedra,Manual,5 puertas,5,130 cv,Blanco,116 gr/m,Gasolina,SÍ,Profesional,Berlina,146 cm,428 cm,179 cm,380 l,214 km/h,"6,2 l","3,9 l","5,1 l",1.315 kg,50 l,"9,2 s"
Chevrolet Aveo 1.2 16v Ls,2.990€,2009,111.265 km,84 cv en Cadiz,Manual,5 puertas,5,84 cv,Azul,130 gr/m,Gasolina,SÍ,Profesional,Berlina,151 cm,392 cm,168 cm,220 l,170 km/h,"7,1 l","4,6 l","5,5 l",1.030 kg,45 l,"12,8 s"
Volvo V40 T2 Momentum,10.900€,2016,111.242 km,"122 cv en Coruña, A",Manual,5 puertas,5,122 cv,Blanco,127 gr/m,Gasolina,SÍ,Profesional,Berlina,142 cm,437 cm,180 cm,496 l,190 km/h,"7,3 l","4,5 l","5,5 l",1.417 kg,62 l,"9,8 s"
Kia Ceed Cee´d 1.4crdi Drive,8.100€,01/2015,52.608 km,90 cv en Illes Balears,Manual,5 puertas,5,90 cv,Blanco,114 gr/m,Diesel,SÍ,Profesional,Berlina,147 cm,431 cm,178 cm,380 l,170 km/h,"5,4 l","3,8 l","4,3 l",1.365 kg,53 l,"13,5 s"
Citroen C-elysée C-elysée 1.2 Puretech Feel 82,5.900€,2018,110.047 km,"82 cv en Palmas, Las",Manual,4 puertas,5,82 cv,Blanco,113 gr/m,Gasolina,SÍ,Profesional,Berlina,147 cm,442 cm,175 cm,506 l,168 km/h,"6,0 l","4,2 l","4,9 l",1.041 kg,50 l,"13,1 s"
Ford Focus 1.6 Ti-vct Trend+ (flotas),9.500€,2015,54.037 km,125 cv en Madrid,Manual,5 puertas,5,125 cv,Gris,136 gr/m,Gasolina,SÍ,Profesional,Berlina,148 cm,436 cm,182 cm,363 l,0 km/h,"8,3 l","4,6 l","5,9 l",1.189 kg,55 l,"10,9 s"
Renault Mégane 1.5dci Blue Zen 85kw,13.400€,11/2018,51.487 km,115 cv,Manual,5 puertas,5,115 cv,Gris,101 gr/m,Diesel,SÍ,Profesional,Berlina,144 cm,436 cm,181 cm,384 l,190 km/h,"4,5 l","3,4 l","3,8 l",1.315 kg,45 l,"11,1 s"
Seat León 1.2 Tsi S&s Style 105,8.800€,2014,93.215 km,105 cv en Alicante,Manual,5 puertas,5,105 cv,Negro,114 gr/m,Gasolina,SÍ,Profesional,Berlina,146 cm,426 cm,182 cm,380 l,191 km/h,"6,1 l","4,2 l","4,9 l",1.198 kg,50 l,"10,0 s"
Citroen C3 1.4hdi Premier,2.000€,2003,130.000 km,70 cv en Tarragona,Manual,5 puertas,5,70 cv,Negro,0 gr/m,Diesel,SÍ,Profesional,Berlina,0 cm,0 cm,167 cm,0 l,0 km/h,"5,1 l","3,8 l","4,2 l",1.022 kg,45 l,"13,4 s"
Peugeot 308 1.2 Puretech S&s Allure 110,15.200€,09/2019,7.600 km,110 cv en Barcelona,Manual,5 puertas,5,110 cv,Rojo,107 gr/m,Gasolina,SÍ,Profesional,Berlina,147 cm,425 cm,180 cm,420 l,188 km/h,"5,8 l","4,0 l","4,6 l",1.155 kg,53 l,"11,1 s"
Bmw Serie 1 118d,14.690€,2017,123.115 km,150 cv en Zaragoza,Manual,5 puertas,5,150 cv,Gris,104 gr/m,Diesel,SÍ,Profesional,Berlina,142 cm,433 cm,177 cm,360 l,212 km/h,"4,8 l","3,5 l","4,0 l",1.350 kg,52 l,"8,3 s"
Peugeot 208 1.2 Puretech Access 82,5.690€,2016,90.000 km,"82 cv en Palmas, Las",Manual,5 puertas,5,82 cv,Gris,104 gr/m,Gasolina,SÍ,Profesional,Berlina,146 cm,397 cm,174 cm,311 l,175 km/h,"5,5 l","3,9 l","4,5 l",1.040 kg,50 l,"12,2 s"
Skoda Spaceback 1.4tdi Style Dsg,9.950€,2017,84.971 km,90 cv en Huelva,Automática secuencial,5 puertas,5,90 cv,Gris,106 gr/m,Diesel,SÍ,Profesional,Berlina,146 cm,430 cm,171 cm,415 l,183 km/h,"4,4 l","3,7 l","3,9 l",1.260 kg,55 l,"11,7 s"
Toyota Yaris Hsd 1.5 Active,10.800€,06/2016,76.000 km,100 cv en Toledo,"Automática continua, secuencial",5 puertas,5,100 cv,Blanco,75 gr/m,Híbrido,SÍ,Profesional,Berlina,151 cm,389 cm,170 cm,286 l,165 km/h,"3,1 l","3,3 l","3,3 l",1.025 kg,36 l,"11,8 s"
Volkswagen Golf 2.0tdi Cr Bmt Gtd Dsg 184,21.490€,2016,94.938 km,"184 cv en Coruña, A",Automática secuencial,5 puertas,5,184 cv,Gris,122 gr/m,Diesel,SÍ,Profesional,Berlina,144 cm,427 cm,180 cm,380 l,228 km/h,"5,5 l","4,0 l","4,5 l",1.395 kg,50 l,"7,5 s"
Peugeot 208 1.6e-hdi Active,8.290€,2014,113.000 km,92 cv en Valladolid,Manual,5 puertas,5,92 cv,Marrón,95 gr/m,Diesel,SÍ,Profesional,Berlina,146 cm,396 cm,174 cm,311 l,185 km/h,"4,2 l","3,3 l","3,8 l",1.155 kg,50 l,"10,9 s"
Ford Focus 1.6 Ti-vct Business Powershift,10.950€,2017,69.990 km,125 cv en Huelva,Manual,5 puertas,5,125 cv,Gris,146 gr/m,Gasolina,SÍ,Profesional,Berlina,148 cm,436 cm,182 cm,363 l,0 km/h,"8,7 l","4,9 l","6,3 l",1.235 kg,55 l,"11,7 s"
Citroen C4 1.6bluehdi Live 100,8.900€,2016,52.251 km,99 cv en Valencia,Manual,5 puertas,5,99 cv,Blanco,95 gr/m,Diesel,SÍ,Profesional,Berlina,149 cm,433 cm,179 cm,380 l,180 km/h,"4,4 l","3,2 l","3,6 l",1.275 kg,60 l,"11,5 s"
Citroen C-elysée C-elysée 1.2 Vti Seduction 72,4.990€,2013,112.000 km,"72 cv en Palmas, Las",Manual,4 puertas,5,72 cv,Blanco,119 gr/m,Gasolina,SÍ,Profesional,Berlina,147 cm,443 cm,175 cm,506 l,160 km/h,"6,9 l","4,2 l","5,2 l",1.055 kg,50 l,"14,2 s"
Audi A3 Sportback 1.4 Tfsi E-tron S-tronic,19.990€,2016,95.312 km,204 cv en Valencia,Automática secuencial,5 puertas,5,204 cv,Blanco,37 gr/m,Híbrido,SÍ,Profesional,Berlina,142 cm,431 cm,179 cm,280 l,222 km/h,"2,0 l","0,0 l","1,6 l",1.540 kg,40 l,"7,6 s"
Peugeot 308 1.6 Bluehdi Style 120,11.990€,2016,106.225 km,120 cv en Valencia,Automática,5 puertas,5,120 cv,Negro,94 gr/m,Diesel,SÍ,Profesional,Berlina,146 cm,425 cm,180 cm,420 l,196 km/h,"4,3 l","3,2 l","3,6 l",1.260 kg,53 l,"9,6 s"
Audi A3 Sportback 35 Tfsi S Line 110kw,23.900€,07/2019,4.256 km,150 cv en Granada,Manual,5 puertas,5,150 cv,Azul,125 gr/m,Gasolina,SÍ,Profesional,Berlina,143 cm,431 cm,179 cm,380 l,220 km/h,"6,8 l","4,5 l","5,3 l",1.230 kg,50 l,"8,2 s"
Renault Zoe Zen 50 R135 100kw,23.000€,01/2020,14.000 km,135 cv en Malaga,"Directo, sin caja de cambios",5 puertas,5,135 cv,Azul,0 gr/m,Eléctrico,SÍ,Profesional,Berlina,156 cm,409 cm,179 cm,338 l,140 km/h,"0,0 l","0,0 l","0,0 l",1.502 kg,0 l,"9,5 s"
Peugeot 308 1.6 Vti Confort,6.500€,2008,118.000 km,120 cv en Palencia,Manual,5 puertas,5,120 cv,Negro,147 gr/m,Gasolina,SÍ,Profesional,Berlina,150 cm,428 cm,182 cm,430 l,195 km/h,"9,3 l","5,2 l","6,7 l",1.287 kg,60 l,"10,8 s"
Seat Toledo 1.6tdi Cr S&s Style 105,7.500€,2012,93.000 km,105 cv en Illes Balears,Manual,5 puertas,5,105 cv,Negro,104 gr/m,Diesel,SÍ,Profesional,Berlina,146 cm,448 cm,171 cm,550 l,190 km/h,"4,9 l","3,5 l","4,0 l",1.254 kg,55 l,"10,6 s"
Renault Clio Tce Gpf Energy Zen 66kw,11.990€,2019,19.600 km,"90 cv en Palmas, Las",Manual,5 puertas,5,90 cv,Rojo,114 gr/m,Gasolina,SÍ,Profesional,Berlina,145 cm,406 cm,173 cm,300 l,180 km/h,"5,7 l","4,1 l","4,7 l",1.082 kg,45 l,"12,2 s"
Audi A1 Sportback 30 Tfsi Advanced,20.850€,05/2019,6.400 km,116 cv en Badajoz,Manual,5 puertas,5,116 cv,Rojo,111 gr/m,Gasolina,SÍ,Profesional,Berlina,141 cm,403 cm,174 cm,335 l,203 km/h,"5,9 l","4,1 l","4,8 l",1.180 kg,40 l,"9,5 s"
Volkswagen Golf 2.0tdi Cr Bmt Sport Dsg 150,18.500€,07/2015,88.000 km,150 cv en Sevilla,Automática secuencial,5 puertas,5,150 cv,Gris,119 gr/m,Diesel,SÍ,Profesional,Berlina,145 cm,426 cm,180 cm,380 l,212 km/h,"5,2 l","4,0 l","4,4 l",1.375 kg,50 l,"8,6 s"
Honda Civic Sedán 1.5 Vtec Turbo Elegance Navi,22.990€,12/2019,3.400 km,182 cv en Valencia,Manual,4 puertas,5,182 cv,Blanco taffeta,125 gr/m,Gasolina,SÍ,Profesional,Berlina,142 cm,465 cm,180 cm,519 l,210 km/h,"7,4 l","4,8 l","5,5 l",1.279 kg,46 l,"0,0 s"
Mazda Mazda3 2.2 Style Navegador,10.400€,2015,148.000 km,150 cv en Navarra,Manual,5 puertas,5,150 cv,Azul,107 gr/m,Diesel,SÍ,Profesional,Berlina,145 cm,446 cm,180 cm,364 l,210 km/h,"4,9 l","3,6 l","4,1 l",1.320 kg,51 l,"8,1 s"
Toyota Yaris Hsd 1.5 City,9.500€,2016,120.000 km,100 cv en Madrid,"Automática continua, secuencial",5 puertas,5,100 cv,Blanco,75 gr/m,Híbrido,SÍ,Profesional,Berlina,151 cm,389 cm,170 cm,286 l,165 km/h,"3,1 l","3,3 l","3,3 l",1.025 kg,36 l,"11,8 s"
Seat Ibiza 1.4tdi Cr Ecomotive S&s Reference 75,8.500€,2016,38.700 km,75 cv en Illes Balears,Manual,5 puertas,5,75 cv,Blanco,93 gr/m,Diesel,SÍ,Profesional,Berlina,145 cm,406 cm,169 cm,292 l,173 km/h,"4,1 l","3,3 l","3,6 l",1.155 kg,45 l,"13,0 s"
Mercedes Clase A A 200cdi Be Style,16.950€,2015,98.000 km,136 cv en Barcelona,Manual,5 puertas,5,136 cv,Rojo,111 gr/m,Diesel,SÍ,Profesional,Berlina,143 cm,429 cm,178 cm,341 l,210 km/h,"5,3 l","3,7 l","4,3 l",1.445 kg,50 l,"9,3 s"
Volkswagen Golf 1.5 Tsi Evo Bm Advance Dsg7 96kw,19.900€,2019,23.395 km,130 cv en Barcelona,Automática secuencial,3 puertas,5,130 cv,Gris,111 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,426 cm,179 cm,380 l,210 km/h,"6,1 l","4,1 l","4,8 l",1.322 kg,50 l,"9,1 s"
Mercedes Clase A A 180cdi Be Amg Sport,15.900€,2013,99.000 km,109 cv en Murcia,Automática,5 puertas,5,109 cv,Blanco,98 gr/m,Diesel,SÍ,Profesional,Berlina,143 cm,429 cm,178 cm,341 l,190 km/h,"4,5 l","3,3 l","3,8 l",1.395 kg,50 l,"11,3 s"
Skoda Octavia 1.5 Tsi Ambition,15.900€,2019,13.792 km,150 cv en Burgos,Manual,5 puertas,5,150 cv,Gris,112 gr/m,Gasolina,SÍ,Profesional,Berlina,146 cm,467 cm,181 cm,590 l,219 km/h,"6,7 l","4,3 l","5,2 l",1.255 kg,50 l,"8,1 s"
Skoda Octavia 1.0 Tsi Ambition Dsg,15.500€,2019,7.384 km,115 cv en Burgos,Automática secuencial,5 puertas,5,115 cv,Gris,106 gr/m,Gasolina,SÍ,Profesional,Berlina,146 cm,467 cm,181 cm,590 l,202 km/h,"5,6 l","4,2 l","4,7 l",1.247 kg,50 l,"10,0 s"
Audi A3 Sportback 35 Tfsi S Line S Tronic 110kw,23.500€,2019,31.500 km,150 cv en Valencia,Automática secuencial,5 puertas,5,150 cv,Gris,117 gr/m,Gasolina,SÍ,Profesional,Berlina,143 cm,431 cm,179 cm,380 l,220 km/h,"6,4 l","4,3 l","5,0 l",1.240 kg,50 l,"8,2 s"
Skoda Fabia 1.2 Active 60,3.750€,07/2011,180.638 km,60 cv en Girona,Manual,5 puertas,5,60 cv,Blanco,128 gr/m,Gasolina,SÍ,Profesional,Berlina,150 cm,400 cm,164 cm,315 l,163 km/h,"7,3 l","4,5 l","5,5 l",1.170 kg,45 l,"14,9 s"
Opel Corsa 1.2t Xhl S-s Gs-line 100,15.300€,2020,848 km,100 cv en Valencia,Manual,5 puertas,5,100 cv,Gris,96 gr/m,Gasolina,SÍ,Profesional,Berlina,144 cm,406 cm,177 cm,309 l,188 km/h,"5,2 l","3,6 l","4,2 l",1.165 kg,44 l,"9,9 s"
Audi A1 Sportback 1.6tdi Design,15.900€,2018,92.325 km,116 cv en Valencia,Manual,5 puertas,5,116 cv,Blanco,97 gr/m,Diesel,SÍ,Profesional,Berlina,142 cm,397 cm,175 cm,270 l,200 km/h,"4,3 l","3,1 l","3,7 l",1.250 kg,45 l,"9,5 s"
Hyundai I20 I20 1.2 Go,8.500€,2018,55.815 km,85 cv en Valencia,Manual,5 puertas,5,85 cv,Blanco,112 gr/m,Gasolina,SÍ,Profesional,Berlina,147 cm,404 cm,173 cm,301 l,170 km/h,"6,0 l","4,1 l","4,8 l",1.040 kg,50 l,"13,1 s"
Opel Corsa 1.3cdti Business75,7.900€,2017,89.000 km,75 cv en Sevilla,Manual,5 puertas,5,75 cv,Azul,107 gr/m,Diesel,SÍ,Profesional,Berlina,148 cm,402 cm,175 cm,285 l,164 km/h,"4,6 l","3,3 l","3,8 l",1.237 kg,45 l,"14,8 s"
Renault Mégane 1.5dci Energy Bose 81kw,12.450€,2017,123.150 km,110 cv en Cadiz,Manual,5 puertas,5,110 cv,Azul,95 gr/m,Diesel,SÍ,Profesional,Berlina,144 cm,436 cm,181 cm,384 l,187 km/h,"4,2 l","3,4 l","3,7 l",1.205 kg,47 l,"11,3 s"
Renault Clio 1.5dci Eco2 Energy Authentique 75,8.350€,2016,138.225 km,75 cv en Cadiz,Manual,5 puertas,5,75 cv,Rojo,85 gr/m,Diesel,SÍ,Profesional,Berlina,145 cm,406 cm,173 cm,300 l,168 km/h,"4,3 l","3,2 l","3,6 l",1.071 kg,45 l,"14,3 s"
Bmw Serie 1 118d,21.900€,2017,45.000 km,150 cv en Navarra,Automática,5 puertas,5,150 cv,Blanco,104 gr/m,Diesel,SÍ,Profesional,Berlina,142 cm,433 cm,177 cm,360 l,212 km/h,"4,8 l","3,5 l","4,0 l",1.350 kg,52 l,"8,3 s"
Ford Fiesta 1.0 Ecoboost S-s Trend+ 100,12.700€,03/2018,33.200 km,100 cv en Barcelona,Manual,5 puertas,5,100 cv,Blanco,110 gr/m,Gasolina,SÍ,Profesional,Berlina,148 cm,404 cm,174 cm,292 l,183 km/h,"5,4 l","3,6 l","4,3 l",1.101 kg,42 l,"10,5 s"
Ford Fiesta 1.5 Tdci Trend,8.500€,07/2015,55.500 km,75 cv en Barcelona,Manual,5 puertas,5,75 cv,Blanco,98 gr/m,Diesel,SÍ,Profesional,Berlina,147 cm,397 cm,172 cm,276 l,167 km/h,"4,4 l","3,3 l","3,7 l",1.118 kg,42 l,"13,5 s"
Opel Corsa 1.4 120 Aniversario 90,9.350€,2019,29.950 km,90 cv en Valencia,Manual,5 puertas,5,90 cv,Gris,132 gr/m,Gasolina,SÍ,Profesional,Berlina,148 cm,402 cm,175 cm,285 l,175 km/h,"6,5 l","4,3 l","5,1 l",1.163 kg,45 l,"13,2 s"
Nissan Micra 1.2 Tekna,5.990€,2015,103.714 km,80 cv en Cadiz,Manual,5 puertas,5,80 cv,Rojo,115 gr/m,Gasolina,SÍ,Profesional,Berlina,153 cm,383 cm,167 cm,265 l,170 km/h,"6,1 l","4,3 l","5,0 l",925 kg,41 l,"13,7 s"
