title,price,year,kms,city,gear,doors,seats,power,color,co2_emiss,fuel_type,warranty,dealer,chassis,height,length,width,trunk_vol,max_speed,urban_cons,xtrurban_cons,mixed_cons,weight,tank_vol,acceleration
Seat León St 2.0tdi Cr S&s Fr Dsg-7 150,26.100€,2020,1 km,150 cv en Barcelona,Automática secuencial,5 puertas,5,150 cv,Negro,104 gr/m,Diesel,SÍ,Profesional,Stationwagon,144 cm,464 cm,180 cm,620 l,217 km/h,"4,7 l","3,5 l","3,9 l",1.491 kg,45 l,"8,8 s"
Hyundai Ioniq Hev 1.6 Gdi Klass,19.900€,01/2021,NUEVO,141 cv en Lugo,Automática secuencial,5 puertas,5,141 cv,Iron gray,83 gr/m,Híbrido,SÍ,Profesional,Berlina,145 cm,447 cm,182 cm,563 l,185 km/h,"3,6 l","3,4 l","3,4 l",1.361 kg,45 l,"11,1 s"
Hyundai Tucson 1.6 Tgdi Klass 4x2,23.900€,01/2021,NUEVO,150 cv en Lugo,Manual,5 puertas,5,150 cv,Teal,121 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,165 cm,450 cm,187 cm,577 l,189 km/h,"0,0 l","0,0 l","0,0 l",1.538 kg,54 l,"10,3 s"
Citroen C3 Aircross Puretech S&s Feel Pack 110,14.599€,02/2021,3 km,110 cv,Manual,5 puertas,5,110 cv,Blanco,110 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,160 cm,415 cm,182 cm,410 l,185 km/h,"5,9 l","4,6 l","5,0 l",1.159 kg,45 l,"10,2 s"
Ford Puma 1.0 Ecoboost Mhev St-line 125,18.690€,10/2020,185 km,125 cv en Asturias,Manual,5 puertas,5,125 cv,Az desert,96 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,153 cm,421 cm,181 cm,402 l,191 km/h,"4,9 l","3,9 l","4,2 l",1.280 kg,42 l,"9,8 s"
Opel Mokka 1.4t S&s Excellence 4x2,10.600€,06/2016,65.670 km,140 cv en Madrid,Manual,5 puertas,5,140 cv,Blanco alpino (sólido),145 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,166 cm,428 cm,178 cm,362 l,195 km/h,"7,4 l","5,0 l","5,9 l",1.394 kg,54 l,"9,9 s"
Dacia Logan Mcv 0.9 Tce Laureate,6.907€,04/2015,78.901 km,90 cv,Manual,5 puertas,5,90 cv,Gris,109 gr/m,Gasolina,SÍ,Profesional,Stationwagon,152 cm,449 cm,173 cm,573 l,175 km/h,"6,7 l","4,3 l","5,0 l",1.038 kg,50 l,"11,1 s"
Mercedes Clase B B 200,29.300€,12/2019,9.259 km,163 cv,Manual,5 puertas,5,163 cv,Rojo jupiter,123 gr/m,Gasolina,SÍ,Profesional,Monovolumen,156 cm,442 cm,180 cm,455 l,223 km/h,"7,0 l","3,7 l","5,4 l",1.395 kg,43 l,"8,5 s"
Mercedes Clase B B 180cdi Autotronic,8.200€,11/2008,46.653 km,109 cv en Vizcaya,"Automática continua, secuencial",5 puertas,5,109 cv,Plateado,151 gr/m,Diesel,SÍ,Profesional,Monovolumen,160 cm,427 cm,178 cm,550 l,183 km/h,"7,2 l","4,6 l","5,6 l",1.435 kg,54 l,"11,3 s"
Renault Captur Tce Intens 74kw,15.990€,06/2020,4.765 km,"100 cv en Coruña, A",Manual,5 puertas,5,100 cv,Rojo,118 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,157 cm,423 cm,180 cm,536 l,173 km/h,"6,1 l","4,6 l","5,1 l",1.190 kg,48 l,"13,3 s"
Lexus Ct Ct 200h Business,14.900€,02/2017,50.000 km,136 cv en Malaga,"Automática continua, secuencial",5 puertas,5,136 cv,Gris,87 gr/m,Híbrido,SÍ,Profesional,Berlina,143 cm,432 cm,177 cm,375 l,180 km/h,"3,7 l","3,7 l","3,8 l",1.370 kg,45 l,"10,3 s"
Peugeot 3008 1.6 Bluehdi Style Eat6 120,9.490€,03/2015,89.686 km,120 cv en Madrid,Automática secuencial,5 puertas,5,120 cv,Gris,109 gr/m,Diesel,SÍ,Profesional,Monovolumen,163 cm,437 cm,184 cm,432 l,181 km/h,"4,5 l","4,0 l","4,2 l",1.545 kg,60 l,"12,4 s"
Hyundai I30 I30 1.4crdi City,6.990€,04/2014,108.074 km,90 cv en Madrid,Manual,5 puertas,5,90 cv,Gris,109 gr/m,Diesel,SÍ,Profesional,Berlina,147 cm,430 cm,178 cm,378 l,170 km/h,"5,3 l","3,5 l","4,1 l",1.280 kg,53 l,"13,2 s"
Volkswagen Golf 2.0 Tsi Gti Tcr Dsg7 213kw,35.000€,2019,19.500 km,290 cv en Valencia,Automática secuencial,5 puertas,5,290 cv,Blanco,153 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,426 cm,180 cm,380 l,250 km/h,"8,3 l","5,8 l","6,7 l",1.505 kg,55 l,"4,6 s"
Bmw Serie 3 320da Touring,14.890€,03/2016,75.704 km,190 cv,Automática secuencial,5 puertas,5,190 cv,Blanco,109 gr/m,Diesel,SÍ,Profesional,Stationwagon,143 cm,463 cm,181 cm,495 l,226 km/h,"4,9 l","3,7 l","4,1 l",1.530 kg,60 l,"7,4 s"
Volkswagen Passat Variant 2.0tdi Advance 110kw,12.490€,06/2017,122.653 km,150 cv,Manual,5 puertas,5,150 cv,Gris,114 gr/m,Diesel,SÍ,Profesional,Stationwagon,148 cm,477 cm,183 cm,650 l,218 km/h,"4,8 l","3,7 l","4,3 l",1.505 kg,66 l,"8,9 s"
Citroen C5 Aircross Bluehdi S&s Shine 130,19.590€,02/2020,7.892 km,130 cv,Manual,5 puertas,5,130 cv,Negro,102 gr/m,Diesel,SÍ,Profesional,Todo Terreno,165 cm,450 cm,197 cm,580 l,189 km/h,"4,6 l","3,8 l","4,1 l",1.505 kg,53 l,"10,4 s"
Citroen C5 Aircross Bluehdi S&s Shine 130,18.890€,02/2020,18.401 km,130 cv,Manual,5 puertas,5,130 cv,Negro,102 gr/m,Diesel,SÍ,Profesional,Todo Terreno,165 cm,450 cm,197 cm,580 l,189 km/h,"4,6 l","3,8 l","4,1 l",1.505 kg,53 l,"10,4 s"
Citroen C5 Aircross Bluehdi S&s Shine 130,19.390€,02/2020,15.682 km,130 cv,Manual,5 puertas,5,130 cv,Verde,102 gr/m,Diesel,SÍ,Profesional,Todo Terreno,165 cm,450 cm,197 cm,580 l,189 km/h,"4,6 l","3,8 l","4,1 l",1.505 kg,53 l,"10,4 s"
Volvo S90 T8 Inscription Twin Awd,35.790€,12/2017,29.411 km,407 cv,Automática secuencial,4 puertas,5,407 cv,Gris,46 gr/m,Híbrido,SÍ,Profesional,Berlina,144 cm,496 cm,188 cm,500 l,250 km/h,"0,0 l","0,0 l","2,0 l",2.077 kg,50 l,"4,7 s"
Cupra Ateca Cupra 2.0 Tsi 300 Dsg 4drive,32.690€,06/2019,14.172 km,300 cv en Barcelona,Automática secuencial,5 puertas,5,300 cv,Gris,168 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,160 cm,438 cm,184 cm,485 l,247 km/h,"8,9 l","6,5 l","7,4 l",1.615 kg,55 l,"5,2 s"
Ford C-max Grand C-max 1.0 Ecob. Auto-s&s Titanium 125,6.900€,2013,130.000 km,125 cv en Sevilla,Manual,5 puertas,5,125 cv,Gris,118 gr/m,Gasolina,SÍ,Profesional,Monovolumen,168 cm,452 cm,183 cm,439 l,185 km/h,"6,4 l","4,6 l","5,2 l",1.493 kg,60 l,"12,2 s"
Renault Zoe Zen R240 65kw,8.900€,01/2016,30.210 km,88 cv en Madrid,"Directo, sin caja de cambios",5 puertas,5,88 cv,Blanco,0 gr/m,Eléctrico,SÍ,Profesional,Berlina,156 cm,408 cm,173 cm,0 l,135 km/h,"0,0 l","0,0 l","0,0 l",1.428 kg,0 l,"13,5 s"
Fiat 500x 500x 1.6mjt City Cross 4x2 88kw,12.890€,01/2018,40.205 km,120 cv en Madrid,Manual,5 puertas,5,120 cv,Verde agua,109 gr/m,Diesel,SÍ,Profesional,Todo Terreno,160 cm,425 cm,180 cm,350 l,186 km/h,"4,7 l","3,8 l","4,1 l",1.320 kg,48 l,"10,5 s"
Hyundai I30 I30 1.4 Mpi Bd Klass 100,7.264€,01/2015,102.320 km,100 cv en Madrid,Manual,3 puertas,5,100 cv,Negro jet,129 gr/m,Gasolina,SÍ,Profesional,Berlina,147 cm,430 cm,178 cm,378 l,183 km/h,"7,1 l","4,7 l","5,6 l",1.172 kg,53 l,"12,8 s"
Fiat Tipo 1.3 Multijet Ii Lounge,9.200€,01/2019,31.345 km,95 cv en Barcelona,Manual,5 puertas,5,95 cv,Perla sabbia,103 gr/m,Diesel,SÍ,Profesional,Berlina,150 cm,437 cm,179 cm,440 l,181 km/h,"5,3 l","3,6 l","4,2 l",1.300 kg,50 l,"12,5 s"
Citroen C4 Cactus 1.2 Puretech S&s Feel 110,13.100€,01/2020,3.048 km,110 cv en Alicante,Manual,5 puertas,5,110 cv,Gris acero,105 gr/m,Gasolina,SÍ,Profesional,Berlina,148 cm,417 cm,171 cm,358 l,196 km/h,"5,8 l","4,0 l","4,6 l",1.140 kg,50 l,"9,2 s"
Audi Q2 30 Tdi Advanced S Tronic 85kw,22.900€,2019,18.615 km,116 cv en Madrid,Automática secuencial,5 puertas,5,116 cv,Blanco,118 gr/m,Diesel,SÍ,Profesional,Todo Terreno,151 cm,419 cm,179 cm,405 l,197 km/h,"5,4 l","4,2 l","4,5 l",1.310 kg,50 l,"10,3 s"
Opel Corsa 1.4 Business 90,7.790€,2018,14.847 km,90 cv en Cadiz,Manual,5 puertas,5,90 cv,Blanco,120 gr/m,Gasolina,SÍ,Profesional,Berlina,148 cm,402 cm,175 cm,285 l,175 km/h,"6,5 l","4,3 l","5,1 l",1.163 kg,45 l,"13,2 s"
Mini Mini Cooper,14.900€,2018,27.254 km,136 cv en Asturias,Manual,5 puertas,5,136 cv,Gris,123 gr/m,Gasolina,SÍ,Profesional,Berlina,143 cm,398 cm,173 cm,278 l,207 km/h,"5,9 l","4,0 l","4,7 l",1.145 kg,40 l,"8,2 s"
Porsche Cayenne S Coupé Aut.,119.900€,2020,4.600 km,440 cv en Barcelona,Automática secuencial,5 puertas,5,440 cv,Negro,212 gr/m,Gasolina,SÍ,Profesional,Coupe,168 cm,493 cm,198 cm,625 l,263 km/h,"11,7 l","8,0 l","9,3 l",2.125 kg,75 l,"5,0 s"
Kia Soul E- Drive Long Range,27.500€,01/2020,8.000 km,204 cv en Pontevedra,"Directo, sin caja de cambios",5 puertas,5,204 cv,Sparkling silver,0 gr/m,Eléctrico,SÍ,Profesional,Monovolumen,161 cm,422 cm,183 cm,315 l,167 km/h,"0,0 l","0,0 l","0,0 l",1.757 kg,0 l,"7,9 s"
Ford C-max C-max 1.6 Ti-vct Trend 125,7.900€,2012,84.800 km,125 cv en Madrid,Manual,5 puertas,5,125 cv,Gris,149 gr/m,Gasolina,SÍ,Profesional,Monovolumen,163 cm,438 cm,183 cm,432 l,188 km/h,"8,7 l","5,3 l","6,6 l",1.374 kg,55 l,"11,5 s"
Bmw Serie 3 318da Business,18.500€,01/2017,33.381 km,150 cv en Madrid,Automática secuencial,4 puertas,5,150 cv,Negro,119 gr/m,Diesel,SÍ,Profesional,Berlina,143 cm,463 cm,181 cm,480 l,212 km/h,"4,8 l","3,6 l","4,0 l",1.450 kg,57 l,"8,4 s"
Seat Ibiza 1.0 Tsi S&s Fr 115,15.450€,2019,27.700 km,115 cv en Cordoba,Manual,5 puertas,5,115 cv,Gris,107 gr/m,Gasolina,SÍ,Profesional,Berlina,144 cm,406 cm,178 cm,355 l,193 km/h,"5,7 l","4,0 l","4,6 l",1.134 kg,40 l,"9,3 s"
Peugeot 508 Hybrid 225 Gt Pack E-eat8,32.990€,01/2020,19.165 km,224 cv en Madrid,Automática secuencial,5 puertas,5,224 cv,Blanco,35 gr/m,Híbrido,SÍ,Profesional,Berlina,140 cm,475 cm,186 cm,487 l,240 km/h,"0,0 l","0,0 l","1,4 l",1.720 kg,43 l,"8,1 s"
Citroen C4 Grand Picasso 1.6bluehdi Feel Eat6 120,16.950€,2018,90.995 km,120 cv en Cordoba,Manual,5 puertas,7,120 cv,Gris,106 gr/m,Diesel,SÍ,Profesional,Monovolumen,164 cm,460 cm,183 cm,643 l,185 km/h,"4,5 l","3,6 l","3,9 l",1.434 kg,57 l,"11,5 s"
Mini Countryman Mini Cooper S Aut. 190,10.600€,11/2011,182.000 km,190 cv en Murcia,Automática secuencial,5 puertas,5,190 cv,,157 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,154 cm,411 cm,179 cm,350 l,214 km/h,"9,2 l","5,4 l","6,8 l",1.335 kg,47 l,"7,8 s"
Opel Mokka X 1.4t S&s Selective 4x2,12.000€,01/2018,35.451 km,140 cv en Barcelona,Manual,5 puertas,5,140 cv,Gris,147 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,166 cm,427 cm,178 cm,356 l,196 km/h,"7,5 l","5,0 l","5,9 l",1.355 kg,52 l,"9,9 s"
Opel Mokka X 1.4t S&s Selective 4x2,12.000€,01/2018,34.583 km,140 cv en Barcelona,Manual,5 puertas,5,140 cv,Blanco,147 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,166 cm,427 cm,178 cm,356 l,196 km/h,"7,5 l","5,0 l","5,9 l",1.355 kg,52 l,"9,9 s"
Renault Zoe Intens 50 R135 100kw,19.600€,01/2020,3.000 km,135 cv en Asturias,"Directo, sin caja de cambios",5 puertas,5,135 cv,Blanco,0 gr/m,Eléctrico,SÍ,Profesional,Berlina,156 cm,409 cm,179 cm,338 l,140 km/h,"0,0 l","0,0 l","0,0 l",1.502 kg,0 l,"9,5 s"
Mercedes Clase Gla Gla 200 7g-dct,28.700€,07/2020,6.080 km,156 cv en Cadiz,Automática secuencial,5 puertas,5,156 cv,Azul,147 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,149 cm,442 cm,180 cm,421 l,215 km/h,"8,0 l","5,5 l","6,4 l",1.435 kg,50 l,"8,1 s"
Jaguar E-pace E-pace 2.0d I4 R-dynamic Base 163,49.955€,2021,NUEVO,163 cv en Madrid,Automática,5 puertas,5,163 cv,Blanco,131 gr/m,Diesel,SÍ,Profesional,Todo Terreno,165 cm,440 cm,198 cm,601 l,206 km/h,"0,0 l","0,0 l","0,0 l",1.809 kg,65 l,"10,0 s"
Audi A4 Avant 2.0tdi Advanced Edition 110kw,13.990€,2016,112.870 km,150 cv en Pontevedra,Manual,5 puertas,5,150 cv,Rojo,109 gr/m,Diesel,SÍ,Profesional,Stationwagon,143 cm,473 cm,184 cm,505 l,215 km/h,"4,8 l","3,6 l","4,0 l",1.550 kg,40 l,"9,2 s"
Seat León 1.5 Ecotsi S&s Xcellence 150,13.390€,07/2019,36.698 km,150 cv,Manual,5 puertas,5,150 cv,Blanco,110 gr/m,Gasolina,SÍ,Profesional,Berlina,146 cm,428 cm,182 cm,380 l,215 km/h,"6,1 l","4,1 l","4,8 l",1.243 kg,50 l,"8,2 s"
Peugeot 2008 Gt Eléctrico 100kw,25.390€,06/2020,3.119 km,136 cv,"Directo, sin caja de cambios",5 puertas,5,136 cv,Azul,0 gr/m,Eléctrico,SÍ,Profesional,Todo Terreno,153 cm,430 cm,177 cm,45 l,150 km/h,"0,0 l","0,0 l","0,0 l",1.189 kg,0 l,"8,1 s"
Bmw Serie 4 430ia Coupé,53.900€,01/2021,3.000 km,258 cv en Leon,Automática secuencial,2 puertas,4,258 cv,,131 gr/m,Gasolina,SÍ,Profesional,Coupe,138 cm,477 cm,185 cm,440 l,250 km/h,"7,3 l","4,8 l","5,7 l",1.620 kg,59 l,"5,8 s"
Ford Transit Courier Kombi 1.5tdci Trend 75,10.870€,02/2021,NUEVO,74 cv en Valladolid,Manual,4 puertas,5,74 cv,Blanco,111 gr/m,Diesel,SÍ,Profesional,Combi,173 cm,416 cm,198 cm,0 l,0 km/h,"4,6 l","3,6 l","4,0 l",1.230 kg,47 l,"0,0 s"
Audi Q2 35 Tfsi Genuine Edition S Tronic 110kw,28.800€,01/2021,509 km,150 cv en Barcelona,Automática secuencial,5 puertas,5,150 cv,Blanco,119 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,151 cm,421 cm,179 cm,405 l,218 km/h,"6,2 l","4,5 l","5,1 l",1.380 kg,50 l,"8,6 s"
Saab 9-5 Sedán 1.9tid Vector,4.500€,10/2006,208.000 km,150 cv en Asturias,Manual,4 puertas,5,150 cv,Negro,174 gr/m,Diesel,SÍ,Profesional,Berlina,145 cm,484 cm,180 cm,500 l,205 km/h,"8,3 l","5,1 l","6,4 l",1.525 kg,75 l,"10,1 s"
Mitsubishi Outlander Phev Motion 4wd,33.690€,01/2021,0 km,230 cv en Barcelona,Automática continua,5 puertas,5,230 cv,Blanco silky,40 gr/m,Híbrido,SÍ,Profesional,Todo Terreno,171 cm,470 cm,180 cm,498 l,170 km/h,"0,0 l","0,0 l","1,8 l",1.880 kg,45 l,"10,5 s"
Citroen C4 1.6bluehdi S&s Feel Edition 120,9.950€,05/2017,54.000 km,120 cv en Ciudad Real,Manual,5 puertas,5,120 cv,Blanco,100 gr/m,Diesel,SÍ,Profesional,Berlina,149 cm,433 cm,179 cm,380 l,191 km/h,"4,4 l","3,5 l","3,8 l",1.355 kg,60 l,"11,0 s"
Seat Ibiza 1.2 Tsi Reference 85,5.900€,01/2014,120.000 km,85 cv en Ciudad Real,Manual,5 puertas,5,85 cv,Blanco,119 gr/m,Gasolina,SÍ,Profesional,Berlina,145 cm,406 cm,169 cm,292 l,180 km/h,"6,5 l","4,4 l","5,1 l",1.090 kg,45 l,"11,3 s"
Mercedes Clase B B 180cdi,5.200€,11/2007,179.000 km,109 cv en Cordoba,Manual,5 puertas,5,109 cv,Gris,146 gr/m,Diesel,SÍ,Profesional,Monovolumen,160 cm,427 cm,178 cm,550 l,186 km/h,"7,0 l","3,7 l","5,4 l",1.435 kg,54 l,"11,2 s"
Fiat 500 1.2 Lounge,7.500€,2017,19.265 km,69 cv en Pontevedra,Manual,3 puertas,4,69 cv,Blanco,115 gr/m,Gasolina,SÍ,Profesional,Berlina,149 cm,357 cm,163 cm,185 l,160 km/h,"6,4 l","4,3 l","5,1 l",865 kg,35 l,"12,9 s"
Nissan Juke 1.2 Dig-t Acenta 4x2 115,10.490€,02/2017,41.000 km,115 cv en Cordoba,Manual,5 puertas,5,115 cv,,128 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,157 cm,414 cm,177 cm,354 l,178 km/h,"6,9 l","4,9 l","5,6 l",1.236 kg,46 l,"10,8 s"
Hyundai Kona 1.0 Tgdi Klass 4x2,11.300€,02/2018,57.689 km,120 cv en Cordoba,Manual,5 puertas,5,120 cv,,121 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,157 cm,417 cm,180 cm,361 l,181 km/h,"6,0 l","4,7 l","5,2 l",1.233 kg,50 l,"12,0 s"
Volkswagen Polo 1.0 Edition 55kw,11.700€,03/2018,5.000 km,75 cv en Castellon,Manual,5 puertas,5,75 cv,Gris,110 gr/m,Gasolina,SÍ,Profesional,Berlina,146 cm,405 cm,175 cm,355 l,164 km/h,"6,0 l","4,1 l","4,8 l",1.105 kg,40 l,"15,5 s"
Ssangyong Rodius D22t Premium,14.390€,03/2018,70.102 km,178 cv,Manual,5 puertas,7,178 cv,Blanco,189 gr/m,Diesel,SÍ,Profesional,Monovolumen,182 cm,513 cm,192 cm,875 l,187 km/h,"8,9 l","6,2 l","7,2 l",1.981 kg,80 l,"0,0 s"
Audi Q3 1.4 Tfsi Cod Design Edition,16.990€,07/2018,75.534 km,150 cv,Manual,5 puertas,5,150 cv,Gris,134 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,159 cm,439 cm,183 cm,460 l,204 km/h,"6,6 l","4,9 l","5,8 l",1.460 kg,64 l,"9,2 s"
Seat Ateca 1.6tdi Cr S&s Ecomotive Style,16.590€,09/2019,15.713 km,115 cv,Manual,5 puertas,5,115 cv,Plateado,115 gr/m,Diesel,SÍ,Profesional,Todo Terreno,160 cm,436 cm,184 cm,510 l,184 km/h,"5,0 l","4,1 l","4,4 l",1.375 kg,50 l,"11,5 s"
Citroen C3 Aircross Puretech S&s Feel 110,11.890€,02/2020,10.080 km,110 cv,Manual,5 puertas,5,110 cv,Blanco,110 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,160 cm,415 cm,182 cm,410 l,185 km/h,"5,9 l","4,6 l","5,0 l",1.159 kg,45 l,"10,2 s"
Peugeot 3008 1.6bluehdi Active S&s 120,14.690€,12/2016,62.932 km,120 cv,Manual,5 puertas,5,120 cv,Blanco,104 gr/m,Diesel,SÍ,Profesional,Todo Terreno,162 cm,445 cm,184 cm,520 l,189 km/h,"4,7 l","3,5 l","4,0 l",1.300 kg,53 l,"11,2 s"
Renault Clio Tce Intens 74kw,13.990€,06/2020,4.500 km,100 cv en Cadiz,Manual,5 puertas,5,100 cv,Marrón visón (metalizada),99 gr/m,Gasolina,SÍ,Profesional,Berlina,144 cm,405 cm,180 cm,340 l,187 km/h,"5,5 l","3,6 l","4,3 l",1.090 kg,42 l,"11,8 s"
Kia Niro 1.6 Hev Drive,13.000€,2017,85.400 km,141 cv en Pontevedra,Automática secuencial,5 puertas,5,141 cv,Blanco,86 gr/m,Híbrido,SÍ,Profesional,Todo Terreno,154 cm,436 cm,181 cm,410 l,162 km/h,"3,4 l","4,0 l","3,7 l",1.490 kg,45 l,"11,5 s"
Volkswagen Touran 1.6tdi Cr Bmt Advance Dsg7 85kw,16.800€,01/2017,25.671 km,115 cv en Madrid,Automática secuencial,5 puertas,7,115 cv,Gris,111 gr/m,Diesel,SÍ,Profesional,Monovolumen,166 cm,453 cm,183 cm,137 l,190 km/h,"4,8 l","4,1 l","4,3 l",1.560 kg,58 l,"11,4 s"
Nissan Navara 2.3dci Ch.king Dcb. Visia,20.000€,2016,6.998 km,161 cv en Sevilla,Manual,4 puertas,5,161 cv,Gris,204 gr/m,Diesel,SÍ,Profesional,Chasis Doble Cabina,184 cm,512 cm,185 cm,0 l,172 km/h,"8,4 l","7,4 l","7,7 l",1.880 kg,73 l,"12,0 s"
Toyota Auris Touring Sports 120d Live,9.900€,2015,75.000 km,124 cv en Pontevedra,Manual,5 puertas,5,124 cv,Gris,115 gr/m,Diesel,SÍ,Profesional,Stationwagon,148 cm,456 cm,176 cm,530 l,195 km/h,"5,7 l","3,5 l","4,4 l",1.345 kg,50 l,"0,0 s"
Seat Arona 1.0 Tsi Ecomotive S&s Style 95,14.900€,2020,1.000 km,95 cv en Jaen,Manual,5 puertas,5,95 cv,Blanco,107 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,155 cm,414 cm,178 cm,400 l,182 km/h,"5,6 l","4,2 l","4,7 l",1.164 kg,40 l,"11,5 s"
Volkswagen Transporter Furgón 2.0tdi Scr Bmt 4m 110kw,18.917€,06/2018,82.000 km,150 cv en Barcelona,Manual,4 puertas,3,150 cv,Blanco,170 gr/m,Diesel,SÍ,Profesional,Furgon,199 cm,490 cm,190 cm,0 l,179 km/h,"7,9 l","5,7 l","6,5 l",2.069 kg,80 l,"0,0 s"
Fiat Panda 1.3 Lounge 70kw,7.190€,01/2019,98.131 km,95 cv,Manual,5 puertas,4,95 cv,Rojo,94 gr/m,Diesel,SÍ,Profesional,Berlina,155 cm,365 cm,164 cm,225 l,182 km/h,"4,3 l","3,2 l","3,6 l",1.035 kg,37 l,"11,0 s"
Renault Master Fg. Dci 95kw T L2h3 3500,12.300€,01/2018,129.221 km,130 cv en Madrid,Manual,4 puertas,3,130 cv,Blanco glaciar,204 gr/m,Diesel,SÍ,Profesional,Furgon,275 cm,555 cm,207 cm,0 l,0 km/h,"9,2 l","7,6 l","8,2 l",2.006 kg,80 l,"0,0 s"
Cupra León Cupra Sportstourer 1.4 Tsi E-hybrid Dsg,34.900€,12/2020,11 km,245 cv en Burgos,Automática secuencial,5 puertas,5,245 cv,Gris,35 gr/m,Híbrido,SÍ,Profesional,Stationwagon,146 cm,466 cm,180 cm,470 l,225 km/h,"0,0 l","0,0 l","1,6 l",1.717 kg,40 l,"7,0 s"
Dacia Duster 1.5dci Laureate 4x2 90,7.990€,2016,105.000 km,90 cv en Pontevedra,Manual,5 puertas,5,90 cv,Blanco,115 gr/m,Diesel,SÍ,Profesional,Todo Terreno,163 cm,432 cm,182 cm,475 l,156 km/h,"4,5 l","4,3 l","4,4 l",1.221 kg,50 l,"14,2 s"
Nissan Juke 1.0 Dig-t Acenta 4x2 117,17.900€,06/2020,6.000 km,117 cv,Manual,5 puertas,5,117 cv,Negro,112 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,160 cm,421 cm,183 cm,422 l,180 km/h,"5,6 l","4,5 l","4,9 l",1.182 kg,46 l,"10,4 s"
Ford Transit Ft 350 L3 Chasis Dcb. Trend Tr. Tra. 170,26.550€,12/2019,50 km,170 cv en Cadiz,Manual,4 puertas,6,170 cv,Blanco,178 gr/m,Diesel,SÍ,Profesional,Chasis Doble Cabina,220 cm,602 cm,207 cm,0 l,0 km/h,"9,2 l","7,3 l","8,0 l",2.030 kg,80 l,"0,0 s"
Bmw Serie 1 118d,28.990€,01/2021,11 km,150 cv en Asturias,Manual,5 puertas,5,150 cv,Pintura sólida alpinweiss,108 gr/m,Diesel,SÍ,Profesional,Berlina,143 cm,432 cm,180 cm,380 l,211 km/h,"4,8 l","3,8 l","4,1 l",1.405 kg,42 l,"8,5 s"
Bmw Serie 3 320ia,9.450€,08/2010,144.888 km,170 cv,Automática secuencial,4 puertas,5,170 cv,Azul,159 gr/m,Gasolina,SÍ,Profesional,Berlina,142 cm,453 cm,182 cm,460 l,226 km/h,"9,3 l","5,3 l","6,8 l",1.475 kg,63 l,"8,9 s"
Hyundai Matrix 1.6 Gls,3.900€,04/2005,63.753 km,103 cv,Manual,5 puertas,5,103 cv,Azul,191 gr/m,Gasolina,SÍ,Profesional,Monovolumen,169 cm,403 cm,174 cm,0 l,170 km/h,"9,1 l","6,3 l","7,3 l",1.248 kg,55 l,"12,7 s"
Land Rover Discovery Sport 2.0td4 Pure 4x4 Aut. 150,20.900€,03/2016,108.412 km,150 cv,Automática secuencial,5 puertas,5,150 cv,Azul,139 gr/m,Diesel,SÍ,Profesional,Todo Terreno,172 cm,459 cm,207 cm,541 l,180 km/h,"6,3 l","4,7 l","5,3 l",1.785 kg,54 l,"10,3 s"
Land Rover Discovery Sport 2.0td4 Pure 4x4 Aut. 150,20.900€,03/2016,108.412 km,"150 cv en Palmas, Las",Automática secuencial,5 puertas,5,150 cv,Azul,139 gr/m,Diesel,SÍ,Profesional,Todo Terreno,172 cm,459 cm,207 cm,541 l,180 km/h,"6,3 l","4,7 l","5,3 l",1.785 kg,54 l,"10,3 s"
Ford Focus 1.0 Ecoboost Auto-s&s Business 125,10.500€,2017,49.000 km,125 cv en Navarra,Manual,5 puertas,5,125 cv,,108 gr/m,Gasolina,SÍ,Profesional,Berlina,148 cm,436 cm,182 cm,363 l,0 km/h,"5,7 l","4,1 l","4,7 l",1.205 kg,55 l,"11,0 s"
Mercedes Clase Glb Glb 200 7g-dct,38.900€,08/2020,12.935 km,163 cv en Barcelona,Automática secuencial,5 puertas,5,163 cv,Blanco,134 gr/m,Gasolina,SÍ,Profesional,Todo Terreno,166 cm,463 cm,183 cm,570 l,207 km/h,"7,7 l","4,1 l","5,9 l",1.555 kg,52 l,"9,1 s"
Audi A3 Sportback 35 Tfsi Genuine,27.400€,01/2021,514 km,150 cv en Barcelona,Manual,5 puertas,5,150 cv,Blanco,115 gr/m,Gasolina,SÍ,Profesional,Berlina,145 cm,434 cm,182 cm,380 l,224 km/h,"6,3 l","4,1 l","4,9 l",1.355 kg,50 l,"8,4 s"
